ptime,onid,dnid,prio
2023-03-13 00:00:21.343874,1502.0,2494.0,1
2023-03-13 00:00:42.687748,1059.0,1049.0,1
2023-03-13 00:01:04.031622,705.0,1865.0,1
2023-03-13 00:01:25.375496,2274.0,1281.0,1
2023-03-13 00:01:46.719370,2929.0,2656.0,2
2023-03-13 00:02:08.063244,1486.0,1556.0,2
2023-03-13 00:02:29.407118,1199.0,705.0,2
2023-03-13 00:02:50.750992,2736.0,2345.0,2
2023-03-13 00:03:12.094866,1350.0,207.0,2
2023-03-13 00:03:33.438740,2736.0,2257.0,2
2023-03-13 00:03:54.782614,952.0,1501.0,2
2023-03-13 00:04:16.126488,2045.0,2859.0,2
2023-03-13 00:04:37.470362,2936.0,1978.0,2
2023-03-13 00:04:58.814236,2592.0,1985.0,2
2023-03-13 00:05:20.158110,1649.0,162.0,2
2023-03-13 00:05:41.501984,548.0,1692.0,2
2023-03-13 00:06:02.845858,1319.0,1103.0,2
2023-03-13 00:06:24.189732,3156.0,932.0,2
2023-03-13 00:06:45.533606,2086.0,3637.0,2
2023-03-13 00:07:06.877480,1438.0,2576.0,2
2023-03-13 00:07:28.221354,1999.0,627.0,2
2023-03-13 00:07:49.565228,1667.0,2304.0,2
2023-03-13 00:08:10.909102,1243.0,1866.0,2
2023-03-13 00:08:32.252976,612.0,2238.0,2
2023-03-13 00:08:53.596850,2497.0,1607.0,1
2023-03-13 00:09:14.940724,633.0,985.0,1
2023-03-13 00:09:36.284598,1362.0,1427.0,1
2023-03-13 00:09:57.628472,1769.0,1997.0,2
2023-03-13 00:10:18.972346,3130.0,1629.0,2
2023-03-13 00:10:40.316220,1515.0,2602.0,2
2023-03-13 00:11:01.660094,2471.0,2962.0,2
2023-03-13 00:11:23.003968,2370.0,1551.0,2
2023-03-13 00:11:44.347842,2192.0,2028.0,2
2023-03-13 00:12:05.691716,966.0,1197.0,2
2023-03-13 00:12:27.035590,1140.0,2658.0,2
2023-03-13 00:12:48.379464,1703.0,2097.0,2
2023-03-13 00:13:09.723338,2904.0,2475.0,2
2023-03-13 00:13:31.067212,2970.0,2664.0,2
2023-03-13 00:13:52.411086,2491.0,2193.0,2
2023-03-13 00:14:13.754960,2069.0,1859.0,2
2023-03-13 00:14:35.098834,542.0,360.0,2
2023-03-13 00:14:56.442708,1482.0,1892.0,2
2023-03-13 00:15:17.786582,2025.0,1829.0,2
2023-03-13 00:15:39.130456,2769.0,2284.0,2
2023-03-13 00:16:00.474330,854.0,1865.0,2
