ptime,onid,dnid,prio
2023-03-13 00:00:21.343874,1502.0,2494.0,1
2023-03-13 00:00:42.687748,938.0,1524.0,1
2023-03-13 00:01:04.031622,437.0,1240.0,1
2023-03-13 00:01:25.375496,1911.0,915.0,1
2023-03-13 00:01:46.719370,1665.0,2579.0,1
2023-03-13 00:02:08.063244,1735.0,974.0,1
2023-03-13 00:02:29.407118,1745.0,1077.0,1
2023-03-13 00:02:50.750992,3113.0,2176.0,1
2023-03-13 00:03:12.094866,1797.0,1143.0,1
2023-03-13 00:03:33.438740,2025.0,1059.0,1
2023-03-13 00:03:54.782614,2125.0,851.0,2
2023-03-13 00:04:16.126488,2289.0,932.0,2
2023-03-13 00:04:37.470362,825.0,1923.0,2
2023-03-13 00:04:58.814236,1580.0,3179.0,2
2023-03-13 00:05:20.158110,2232.0,1793.0,2
2023-03-13 00:05:41.501984,1444.0,1890.0,2
2023-03-13 00:06:02.845858,2203.0,2516.0,2
2023-03-13 00:06:24.189732,1771.0,916.0,2
2023-03-13 00:06:45.533606,974.0,1349.0,2
2023-03-13 00:07:06.877480,2097.0,2774.0,2
2023-03-13 00:07:28.221354,1208.0,1028.0,2
2023-03-13 00:07:49.565228,996.0,1067.0,2
2023-03-13 00:08:10.909102,1246.0,848.0,2
2023-03-13 00:08:32.252976,2738.0,2800.0,2
2023-03-13 00:08:53.596850,1025.0,3255.0,2
2023-03-13 00:09:14.940724,3336.0,3524.0,2
2023-03-13 00:09:36.284598,901.0,1710.0,2
2023-03-13 00:09:57.628472,3066.0,1431.0,2
2023-03-13 00:10:18.972346,2128.0,1077.0,2
2023-03-13 00:10:40.316220,2345.0,2040.0,2
2023-03-13 00:11:01.660094,2791.0,1700.0,1
2023-03-13 00:11:23.003968,2797.0,2420.0,1
2023-03-13 00:11:44.347842,1688.0,2568.0,1
2023-03-13 00:12:05.691716,1555.0,2505.0,1
2023-03-13 00:12:27.035590,2350.0,2368.0,1
2023-03-13 00:12:48.379464,1049.0,1351.0,1
2023-03-13 00:13:09.723338,2091.0,2758.0,1
2023-03-13 00:13:31.067212,1124.0,471.0,1
2023-03-13 00:13:52.411086,2676.0,2078.0,1
2023-03-13 00:14:13.754960,833.0,1058.0,2
2023-03-13 00:14:35.098834,613.0,1136.0,2
2023-03-13 00:14:56.442708,1785.0,2143.0,2
2023-03-13 00:15:17.786582,696.0,2026.0,2
2023-03-13 00:15:39.130456,1586.0,2467.0,2
2023-03-13 00:16:00.474330,1159.0,1465.0,2
2023-03-13 00:16:21.818204,1874.0,1698.0,2
2023-03-13 00:16:43.162078,1239.0,2427.0,2
2023-03-13 00:17:04.505952,1082.0,1424.0,2
2023-03-13 00:17:25.849826,673.0,622.0,2
2023-03-13 00:17:47.193700,1629.0,2084.0,2
2023-03-13 00:18:08.537574,551.0,985.0,2
2023-03-13 00:18:29.881448,791.0,389.0,2
2023-03-13 00:18:51.225322,2497.0,3243.0,2
2023-03-13 00:19:12.569196,2729.0,3303.0,2
2023-03-13 00:19:33.913070,627.0,1299.0,2
2023-03-13 00:19:55.256944,1008.0,661.0,2
2023-03-13 00:20:16.600818,471.0,509.0,2
2023-03-13 00:20:37.944692,832.0,1145.0,2
2023-03-13 00:20:59.288566,2152.0,1043.0,2
2023-03-13 00:21:20.632440,299.0,1117.0,1
2023-03-13 00:21:41.976314,1051.0,817.0,1
2023-03-13 00:22:03.320188,1943.0,2000.0,1
2023-03-13 00:22:24.664062,1608.0,2231.0,1
2023-03-13 00:22:46.007936,1082.0,2113.0,1
2023-03-13 00:23:07.351810,777.0,650.0,1
2023-03-13 00:23:28.695684,2437.0,1681.0,1
2023-03-13 00:23:50.039558,2621.0,1867.0,1
2023-03-13 00:24:11.383432,1124.0,2113.0,1
2023-03-13 00:24:32.727306,579.0,1095.0,2
2023-03-13 00:24:54.071180,1622.0,958.0,2
2023-03-13 00:25:15.415054,2038.0,696.0,2
2023-03-13 00:25:36.758928,2715.0,2811.0,2
2023-03-13 00:25:58.102802,588.0,1007.0,2
2023-03-13 00:26:19.446676,1350.0,2144.0,2
2023-03-13 00:26:40.790550,1675.0,2239.0,2
2023-03-13 00:27:02.134424,922.0,1536.0,2
2023-03-13 00:27:23.478298,311.0,1447.0,2
2023-03-13 00:27:44.822172,746.0,1064.0,2
2023-03-13 00:28:06.166046,438.0,2785.0,2
2023-03-13 00:28:27.509920,1231.0,1364.0,2
2023-03-13 00:28:48.853794,952.0,887.0,2
2023-03-13 00:29:10.197668,1208.0,662.0,2
2023-03-13 00:29:31.541542,461.0,2949.0,2
2023-03-13 00:29:52.885416,2904.0,2261.0,2
2023-03-13 00:30:14.229290,1117.0,765.0,2
2023-03-13 00:30:35.573164,2096.0,1219.0,2
2023-03-13 00:30:56.917038,2184.0,1840.0,2
2023-03-13 00:31:18.260912,1568.0,1285.0,2
2023-03-13 00:31:39.604786,952.0,2055.0,1
2023-03-13 00:32:00.948660,1334.0,434.0,1
2023-03-13 00:32:22.292534,1324.0,2612.0,1
2023-03-13 00:32:43.636408,1373.0,2770.0,1
2023-03-13 00:33:04.980282,2719.0,2106.0,1
2023-03-13 00:33:26.324156,675.0,915.0,1
2023-03-13 00:33:47.668030,720.0,709.0,1
2023-03-13 00:34:09.011904,2491.0,2494.0,1
2023-03-13 00:34:30.355778,873.0,2704.0,1
2023-03-13 00:34:51.699652,2159.0,2601.0,2
2023-03-13 00:35:13.043526,3044.0,1695.0,2
2023-03-13 00:35:34.387400,1791.0,1605.0,2
2023-03-13 00:35:55.731274,747.0,929.0,2
2023-03-13 00:36:17.075148,1999.0,988.0,2
2023-03-13 00:36:38.419022,339.0,1025.0,2
2023-03-13 00:36:59.762896,1622.0,2355.0,2
2023-03-13 00:37:21.106770,1990.0,2772.0,2
2023-03-13 00:37:42.450644,2257.0,1852.0,2
2023-03-13 00:38:03.794518,2845.0,1899.0,2
2023-03-13 00:38:25.138392,2567.0,2063.0,2
2023-03-13 00:38:46.482266,299.0,557.0,2
2023-03-13 00:39:07.826140,2577.0,1986.0,2
2023-03-13 00:39:29.170014,1669.0,1803.0,2
2023-03-13 00:39:50.513888,1266.0,3285.0,2
2023-03-13 00:40:11.857762,2716.0,1291.0,2
2023-03-13 00:40:33.201636,1334.0,1710.0,2
2023-03-13 00:40:54.545510,1243.0,1749.0,2
2023-03-13 00:41:15.889384,999.0,549.0,2
2023-03-13 00:41:37.233258,1799.0,1147.0,2
2023-03-13 00:41:58.577132,1705.0,3482.0,1
2023-03-13 00:42:19.921006,1040.0,1007.0,1
2023-03-13 00:42:41.264880,2428.0,1254.0,1
2023-03-13 00:43:02.608754,1365.0,3463.0,1
2023-03-13 00:43:23.952628,731.0,136.0,1
2023-03-13 00:43:45.296502,836.0,471.0,1
2023-03-13 00:44:06.640376,1960.0,1813.0,1
2023-03-13 00:44:27.984250,1326.0,2736.0,1
2023-03-13 00:44:49.328124,2929.0,2420.0,1
2023-03-13 00:45:10.671998,2769.0,3217.0,2
2023-03-13 00:45:32.015872,1184.0,3653.0,2
2023-03-13 00:45:53.359746,2378.0,2850.0,2
2023-03-13 00:46:14.703620,437.0,3104.0,2
2023-03-13 00:46:36.047494,2435.0,1231.0,2
2023-03-13 00:46:57.391368,2664.0,873.0,2
2023-03-13 00:47:18.735242,2579.0,1081.0,2
2023-03-13 00:47:40.079116,2388.0,1202.0,2
2023-03-13 00:48:01.422990,1747.0,1268.0,2
2023-03-13 00:48:22.766864,1679.0,2811.0,2
2023-03-13 00:48:44.110738,2046.0,1510.0,2
2023-03-13 00:49:05.454612,2961.0,2514.0,2
2023-03-13 00:49:26.798486,703.0,303.0,2
2023-03-13 00:49:48.142360,2364.0,3045.0,2
2023-03-13 00:50:09.486234,2425.0,1308.0,2
2023-03-13 00:50:30.830108,1043.0,1415.0,2
2023-03-13 00:50:52.173982,2488.0,2770.0,2
2023-03-13 00:51:13.517856,1351.0,1147.0,2
2023-03-13 00:51:34.861730,952.0,1642.0,2
2023-03-13 00:51:56.205604,2550.0,1066.0,2
2023-03-13 00:52:17.549478,843.0,432.0,1
2023-03-13 00:52:38.893352,2638.0,2142.0,1
2023-03-13 00:53:00.237226,2466.0,2990.0,1
2023-03-13 00:53:21.581100,1217.0,1566.0,1
2023-03-13 00:53:42.924974,2461.0,2267.0,1
2023-03-13 00:54:04.268848,1985.0,1428.0,1
2023-03-13 00:54:25.612722,1397.0,2097.0,1
2023-03-13 00:54:46.956596,1337.0,525.0,1
2023-03-13 00:55:08.300470,2261.0,2868.0,1
2023-03-13 00:55:29.644344,1422.0,2052.0,2
2023-03-13 00:55:50.988218,1249.0,2657.0,2
2023-03-13 00:56:12.332092,1670.0,1788.0,2
2023-03-13 00:56:33.675966,2306.0,1685.0,2
2023-03-13 00:56:55.019840,1097.0,3226.0,2
2023-03-13 00:57:16.363714,1634.0,1875.0,2
