ptime,onid,dnid,prio
2023-03-13 00:00:21.343874,1502.0,2494.0,1
2023-03-13 00:00:42.687748,1460.0,1157.0,1
2023-03-13 00:01:04.031622,1840.0,2046.0,2
2023-03-13 00:01:25.375496,1935.0,2374.0,2
2023-03-13 00:01:46.719370,1033.0,1344.0,2
2023-03-13 00:02:08.063244,2620.0,2228.0,2
2023-03-13 00:02:29.407118,658.0,2075.0,2
2023-03-13 00:02:50.750992,1316.0,2561.0,2
2023-03-13 00:03:12.094866,2023.0,3053.0,2
2023-03-13 00:03:33.438740,952.0,1900.0,2
2023-03-13 00:03:54.782614,434.0,1535.0,2
2023-03-13 00:04:16.126488,1068.0,1043.0,2
2023-03-13 00:04:37.470362,219.0,2923.0,2
2023-03-13 00:04:58.814236,1791.0,2461.0,2
2023-03-13 00:05:20.158110,2152.0,1257.0,2
2023-03-13 00:05:41.501984,2459.0,1744.0,2
2023-03-13 00:06:02.845858,1081.0,511.0,2
2023-03-13 00:06:24.189732,1059.0,170.0,2
2023-03-13 00:06:45.533606,19.0,1058.0,2
2023-03-13 00:07:06.877480,1698.0,1136.0,2
2023-03-13 00:07:28.221354,1403.0,2170.0,2
2023-03-13 00:07:49.565228,2157.0,26.0,2
2023-03-13 00:08:10.909102,1698.0,1200.0,1
2023-03-13 00:08:32.252976,2301.0,4040.0,2
2023-03-13 00:08:53.596850,2019.0,1004.0,2
2023-03-13 00:09:14.940724,671.0,963.0,2
2023-03-13 00:09:36.284598,901.0,1475.0,2
2023-03-13 00:09:57.628472,1840.0,1839.0,2
2023-03-13 00:10:18.972346,1049.0,2501.0,2
2023-03-13 00:10:40.316220,2377.0,2991.0,2
2023-03-13 00:11:01.660094,1986.0,1364.0,2
2023-03-13 00:11:23.003968,1132.0,821.0,2
2023-03-13 00:11:44.347842,2870.0,2338.0,2
2023-03-13 00:12:05.691716,1815.0,1025.0,2
2023-03-13 00:12:27.035590,2019.0,2600.0,2
2023-03-13 00:12:48.379464,892.0,901.0,2
2023-03-13 00:13:09.723338,3166.0,1724.0,2
2023-03-13 00:13:31.067212,1487.0,2294.0,2
2023-03-13 00:13:52.411086,915.0,588.0,2
2023-03-13 00:14:13.754960,2301.0,2190.0,2
2023-03-13 00:14:35.098834,1072.0,1284.0,2
2023-03-13 00:14:56.442708,2678.0,1483.0,2
2023-03-13 00:15:17.786582,367.0,2599.0,2
2023-03-13 00:15:39.130456,2272.0,2760.0,1
2023-03-13 00:16:00.474330,1769.0,2009.0,2
2023-03-13 00:16:21.818204,1673.0,2600.0,2
2023-03-13 00:16:43.162078,1648.0,1282.0,2
2023-03-13 00:17:04.505952,1792.0,943.0,2
2023-03-13 00:17:25.849826,922.0,1536.0,2
2023-03-13 00:17:47.193700,1510.0,2407.0,2
2023-03-13 00:18:08.537574,2332.0,1428.0,2
2023-03-13 00:18:29.881448,463.0,1120.0,2
2023-03-13 00:18:51.225322,2707.0,2249.0,2
2023-03-13 00:19:12.569196,1940.0,1740.0,2
