ptime,onid,dnid,prio
2023-03-13 00:00:21.343874,1502.0,2494.0,1
2023-03-13 00:00:42.687748,2428.0,2432.0,1
2023-03-13 00:01:04.031622,2301.0,2388.0,1
2023-03-13 00:01:25.375496,1969.0,3410.0,1
2023-03-13 00:01:46.719370,1889.0,1829.0,1
2023-03-13 00:02:08.063244,2949.0,2953.0,1
2023-03-13 00:02:29.407118,1501.0,2321.0,1
2023-03-13 00:02:50.750992,1940.0,2137.0,1
2023-03-13 00:03:12.094866,1781.0,2474.0,1
2023-03-13 00:03:33.438740,557.0,1983.0,1
2023-03-13 00:03:54.782614,2393.0,3027.0,1
2023-03-13 00:04:16.126488,1875.0,2471.0,1
2023-03-13 00:04:37.470362,3121.0,3444.0,1
2023-03-13 00:04:58.814236,869.0,146.0,1
2023-03-13 00:05:20.158110,2428.0,1498.0,1
2023-03-13 00:05:41.501984,1255.0,545.0,1
2023-03-13 00:06:02.845858,1004.0,1263.0,1
2023-03-13 00:06:24.189732,471.0,796.0,1
2023-03-13 00:06:45.533606,181.0,1049.0,2
2023-03-13 00:07:06.877480,407.0,868.0,2
2023-03-13 00:07:28.221354,910.0,781.0,2
2023-03-13 00:07:49.565228,1872.0,1030.0,2
2023-03-13 00:08:10.909102,996.0,1067.0,2
2023-03-13 00:08:32.252976,1579.0,2452.0,2
2023-03-13 00:08:53.596850,1281.0,644.0,2
2023-03-13 00:09:14.940724,2232.0,2124.0,2
2023-03-13 00:09:36.284598,1335.0,1183.0,2
2023-03-13 00:09:57.628472,2203.0,2516.0,2
2023-03-13 00:10:18.972346,967.0,501.0,2
2023-03-13 00:10:40.316220,1639.0,937.0,2
2023-03-13 00:11:01.660094,2257.0,513.0,2
2023-03-13 00:11:23.003968,1288.0,1171.0,2
2023-03-13 00:11:44.347842,1551.0,303.0,2
2023-03-13 00:12:05.691716,1043.0,580.0,2
2023-03-13 00:12:27.035590,1677.0,1121.0,2
