ptime,onid,dnid,prio
2023-03-13 00:00:21.343874,1502.0,2494.0,1
2023-03-13 00:00:42.687748,942.0,1874.0,1
2023-03-13 00:01:04.031622,1415.0,1576.0,1
2023-03-13 00:01:25.375496,3623.0,3634.0,1
2023-03-13 00:01:46.719370,1830.0,1593.0,1
2023-03-13 00:02:08.063244,1759.0,2447.0,1
2023-03-13 00:02:29.407118,2111.0,2704.0,1
2023-03-13 00:02:50.750992,2176.0,1373.0,2
2023-03-13 00:03:12.094866,1759.0,1025.0,2
2023-03-13 00:03:33.438740,2464.0,3608.0,2
2023-03-13 00:03:54.782614,452.0,1911.0,2
2023-03-13 00:04:16.126488,901.0,420.0,2
2023-03-13 00:04:37.470362,1813.0,1661.0,2
2023-03-13 00:04:58.814236,1468.0,2506.0,2
2023-03-13 00:05:20.158110,1473.0,2187.0,2
2023-03-13 00:05:41.501984,1173.0,1131.0,2
2023-03-13 00:06:02.845858,2475.0,2332.0,2
2023-03-13 00:06:24.189732,1145.0,2703.0,1
2023-03-13 00:06:45.533606,1663.0,1875.0,1
2023-03-13 00:07:06.877480,1757.0,1986.0,1
2023-03-13 00:07:28.221354,3352.0,2756.0,1
2023-03-13 00:07:49.565228,1397.0,973.0,1
2023-03-13 00:08:10.909102,328.0,1292.0,1
2023-03-13 00:08:32.252976,2079.0,2407.0,2
2023-03-13 00:08:53.596850,2281.0,1724.0,2
2023-03-13 00:09:14.940724,243.0,781.0,2
2023-03-13 00:09:36.284598,1517.0,2835.0,2
2023-03-13 00:09:57.628472,1525.0,2165.0,2
2023-03-13 00:10:18.972346,56.0,939.0,2
2023-03-13 00:10:40.316220,2142.0,2141.0,2
2023-03-13 00:11:01.660094,1515.0,936.0,2
2023-03-13 00:11:23.003968,1609.0,1231.0,2
2023-03-13 00:11:44.347842,2740.0,2560.0,2
2023-03-13 00:12:05.691716,1449.0,2404.0,1
2023-03-13 00:12:27.035590,1742.0,1924.0,1
2023-03-13 00:12:48.379464,877.0,1403.0,1
2023-03-13 00:13:09.723338,2432.0,2190.0,1
2023-03-13 00:13:31.067212,1286.0,1324.0,1
2023-03-13 00:13:52.411086,2306.0,2379.0,1
2023-03-13 00:14:13.754960,2230.0,2360.0,2
2023-03-13 00:14:35.098834,1923.0,2398.0,2
2023-03-13 00:14:56.442708,973.0,855.0,2
2023-03-13 00:15:17.786582,437.0,3104.0,2
2023-03-13 00:15:39.130456,361.0,969.0,2
2023-03-13 00:16:00.474330,2420.0,1859.0,2
2023-03-13 00:16:21.818204,1673.0,2600.0,2
2023-03-13 00:16:43.162078,2517.0,1698.0,2
2023-03-13 00:17:04.505952,1372.0,627.0,2
2023-03-13 00:17:25.849826,768.0,1257.0,2
2023-03-13 00:17:47.193700,1334.0,434.0,1
2023-03-13 00:18:08.537574,1634.0,985.0,1
2023-03-13 00:18:29.881448,1781.0,1969.0,1
2023-03-13 00:18:51.225322,1149.0,1527.0,1
2023-03-13 00:19:12.569196,1059.0,1204.0,1
2023-03-13 00:19:33.913070,2231.0,2483.0,1
2023-03-13 00:19:55.256944,855.0,1069.0,2
2023-03-13 00:20:16.600818,1410.0,1773.0,2
2023-03-13 00:20:37.944692,2170.0,963.0,2
2023-03-13 00:20:59.288566,1004.0,1767.0,2
2023-03-13 00:21:20.632440,3113.0,2176.0,2
2023-03-13 00:21:41.976314,73.0,396.0,2
2023-03-13 00:22:03.320188,1449.0,1668.0,2
2023-03-13 00:22:24.664062,433.0,512.0,2
2023-03-13 00:22:46.007936,2990.0,2498.0,2
2023-03-13 00:23:07.351810,2664.0,2788.0,2
2023-03-13 00:23:28.695684,2461.0,2765.0,1
2023-03-13 00:23:50.039558,1560.0,863.0,1
2023-03-13 00:24:11.383432,1651.0,2183.0,1
2023-03-13 00:24:32.727306,728.0,1386.0,1
2023-03-13 00:24:54.071180,1059.0,2602.0,1
2023-03-13 00:25:15.415054,2797.0,2345.0,1
2023-03-13 00:25:36.758928,136.0,1055.0,2
2023-03-13 00:25:58.102802,2767.0,3130.0,2
2023-03-13 00:26:19.446676,2272.0,2760.0,2
2023-03-13 00:26:40.790550,614.0,232.0,2
2023-03-13 00:27:02.134424,2628.0,1806.0,2
2023-03-13 00:27:23.478298,1669.0,1803.0,2
2023-03-13 00:27:44.822172,2045.0,871.0,2
2023-03-13 00:28:06.166046,1792.0,2840.0,2
2023-03-13 00:28:27.509920,3462.0,1986.0,2
2023-03-13 00:28:48.853794,2837.0,2307.0,2
2023-03-13 00:29:10.197668,3198.0,1423.0,1
2023-03-13 00:29:31.541542,481.0,2379.0,1
2023-03-13 00:29:52.885416,973.0,1914.0,1
2023-03-13 00:30:14.229290,1698.0,638.0,1
2023-03-13 00:30:35.573164,1383.0,2155.0,1
2023-03-13 00:30:56.917038,1722.0,1566.0,1
2023-03-13 00:31:18.260912,1161.0,1189.0,2
2023-03-13 00:31:39.604786,2768.0,2741.0,2
2023-03-13 00:32:00.948660,2426.0,3785.0,2
2023-03-13 00:32:22.292534,3300.0,2428.0,2
2023-03-13 00:32:43.636408,855.0,2159.0,2
2023-03-13 00:33:04.980282,3044.0,1695.0,2
2023-03-13 00:33:26.324156,2864.0,1369.0,2
2023-03-13 00:33:47.668030,2091.0,38.0,2
2023-03-13 00:34:09.011904,545.0,1025.0,2
2023-03-13 00:34:30.355778,481.0,3109.0,2
