ptime,onid,dnid,prio
2023-03-13 00:00:21.343874,1502.0,2494.0,1
2023-03-13 00:00:42.687748,2642.0,2020.0,1
2023-03-13 00:01:04.031622,1848.0,1290.0,1
2023-03-13 00:01:25.375496,1112.0,1107.0,1
2023-03-13 00:01:46.719370,1337.0,525.0,1
2023-03-13 00:02:08.063244,1629.0,2084.0,1
2023-03-13 00:02:29.407118,2126.0,1414.0,1
2023-03-13 00:02:50.750992,1587.0,548.0,1
2023-03-13 00:03:12.094866,833.0,1058.0,2
2023-03-13 00:03:33.438740,1648.0,1288.0,2
2023-03-13 00:03:54.782614,2215.0,2969.0,2
2023-03-13 00:04:16.126488,1819.0,1111.0,2
2023-03-13 00:04:37.470362,1502.0,2494.0,2
2023-03-13 00:04:58.814236,3090.0,2620.0,2
2023-03-13 00:05:20.158110,1335.0,1254.0,2
2023-03-13 00:05:41.501984,2715.0,1806.0,2
2023-03-13 00:06:02.845858,2755.0,2472.0,2
2023-03-13 00:06:24.189732,2339.0,2969.0,2
2023-03-13 00:06:45.533606,2664.0,3422.0,2
2023-03-13 00:07:06.877480,978.0,1679.0,2
2023-03-13 00:07:28.221354,1245.0,1667.0,2
2023-03-13 00:07:49.565228,1565.0,2307.0,2
2023-03-13 00:08:10.909102,1090.0,447.0,2
2023-03-13 00:08:32.252976,2835.0,2719.0,2
2023-03-13 00:08:53.596850,2684.0,1943.0,2
2023-03-13 00:09:14.940724,1043.0,1030.0,2
2023-03-13 00:09:36.284598,1351.0,309.0,2
2023-03-13 00:09:57.628472,2467.0,2811.0,2
2023-03-13 00:10:18.972346,1516.0,1098.0,1
2023-03-13 00:10:40.316220,1828.0,1366.0,1
2023-03-13 00:11:01.660094,1288.0,2263.0,1
2023-03-13 00:11:23.003968,1889.0,2373.0,1
2023-03-13 00:11:44.347842,1556.0,649.0,1
2023-03-13 00:12:05.691716,1059.0,1818.0,1
2023-03-13 00:12:27.035590,2425.0,1308.0,1
2023-03-13 00:12:48.379464,422.0,1162.0,2
2023-03-13 00:13:09.723338,2831.0,2792.0,2
2023-03-13 00:13:31.067212,811.0,1043.0,2
2023-03-13 00:13:52.411086,1417.0,1901.0,2
2023-03-13 00:14:13.754960,1400.0,1704.0,2
2023-03-13 00:14:35.098834,1081.0,873.0,2
2023-03-13 00:14:56.442708,1208.0,1028.0,2
2023-03-13 00:15:17.786582,1568.0,285.0,2
2023-03-13 00:15:39.130456,1583.0,880.0,2
2023-03-13 00:16:00.474330,1789.0,1152.0,2
2023-03-13 00:16:21.818204,2943.0,122.0,2
2023-03-13 00:16:43.162078,2014.0,1018.0,2
2023-03-13 00:17:04.505952,1800.0,316.0,2
2023-03-13 00:17:25.849826,1140.0,2658.0,2
2023-03-13 00:17:47.193700,1460.0,1157.0,2
2023-03-13 00:18:08.537574,1397.0,973.0,2
2023-03-13 00:18:29.881448,1716.0,2931.0,2
2023-03-13 00:18:51.225322,1236.0,706.0,2
2023-03-13 00:19:12.569196,1024.0,197.0,2
2023-03-13 00:19:33.913070,133.0,965.0,2
2023-03-13 00:19:55.256944,1581.0,2637.0,1
2023-03-13 00:20:16.600818,1779.0,2840.0,1
2023-03-13 00:20:37.944692,1899.0,1643.0,1
2023-03-13 00:20:59.288566,369.0,884.0,1
2023-03-13 00:21:20.632440,1439.0,1735.0,1
2023-03-13 00:21:41.976314,1840.0,408.0,1
2023-03-13 00:22:03.320188,2951.0,2428.0,1
2023-03-13 00:22:24.664062,2296.0,932.0,2
2023-03-13 00:22:46.007936,738.0,253.0,2
2023-03-13 00:23:07.351810,3104.0,1696.0,2
2023-03-13 00:23:28.695684,963.0,1032.0,2
2023-03-13 00:23:50.039558,662.0,2183.0,2
2023-03-13 00:24:11.383432,1703.0,2756.0,2
2023-03-13 00:24:32.727306,426.0,2383.0,2
2023-03-13 00:24:54.071180,2948.0,2518.0,2
2023-03-13 00:25:15.415054,2000.0,2503.0,2
2023-03-13 00:25:36.758928,2069.0,1832.0,2
2023-03-13 00:25:58.102802,2097.0,2578.0,2
2023-03-13 00:26:19.446676,471.0,2078.0,2
2023-03-13 00:26:40.790550,2403.0,446.0,2
2023-03-13 00:27:02.134424,1262.0,620.0,2
2023-03-13 00:27:23.478298,952.0,887.0,2
2023-03-13 00:27:44.822172,339.0,2886.0,2
2023-03-13 00:28:06.166046,1685.0,2664.0,2
2023-03-13 00:28:27.509920,2432.0,2190.0,2
2023-03-13 00:28:48.853794,1184.0,3653.0,2
2023-03-13 00:29:10.197668,1940.0,2260.0,2
2023-03-13 00:29:31.541542,2598.0,1925.0,1
2023-03-13 00:29:52.885416,1695.0,1303.0,1
2023-03-13 00:30:14.229290,2494.0,1929.0,1
2023-03-13 00:30:35.573164,1698.0,982.0,1
2023-03-13 00:30:56.917038,328.0,1292.0,1
2023-03-13 00:31:18.260912,2214.0,2817.0,1
2023-03-13 00:31:39.604786,2867.0,3036.0,1
2023-03-13 00:32:00.948660,2437.0,1681.0,2
2023-03-13 00:32:22.292534,2014.0,2176.0,2
2023-03-13 00:32:43.636408,2125.0,1772.0,2
2023-03-13 00:33:04.980282,2116.0,715.0,2
2023-03-13 00:33:26.324156,2634.0,3209.0,2
2023-03-13 00:33:47.668030,2542.0,1668.0,2
2023-03-13 00:34:09.011904,1246.0,1081.0,2
2023-03-13 00:34:30.355778,2811.0,1779.0,2
2023-03-13 00:34:51.699652,2848.0,2559.0,2
2023-03-13 00:35:13.043526,542.0,1081.0,2
2023-03-13 00:35:34.387400,139.0,308.0,2
2023-03-13 00:35:55.731274,1117.0,929.0,2
2023-03-13 00:36:17.075148,2435.0,2139.0,2
2023-03-13 00:36:38.419022,1728.0,1745.0,2
2023-03-13 00:36:59.762896,1385.0,1787.0,2
2023-03-13 00:37:21.106770,2405.0,250.0,2
2023-03-13 00:37:42.450644,422.0,13.0,2
2023-03-13 00:38:03.794518,2740.0,1638.0,2
2023-03-13 00:38:25.138392,1586.0,2467.0,2
2023-03-13 00:38:46.482266,3182.0,2336.0,2
2023-03-13 00:39:07.826140,1818.0,966.0,1
2023-03-13 00:39:29.170014,323.0,82.0,1
2023-03-13 00:39:50.513888,1777.0,1643.0,1
2023-03-13 00:40:11.857762,3350.0,2832.0,1
2023-03-13 00:40:33.201636,1872.0,1383.0,1
2023-03-13 00:40:54.545510,1628.0,1223.0,1
2023-03-13 00:41:15.889384,2544.0,2261.0,1
2023-03-13 00:41:37.233258,2561.0,1597.0,2
2023-03-13 00:41:58.577132,1867.0,421.0,2
2023-03-13 00:42:19.921006,1376.0,290.0,2
2023-03-13 00:42:41.264880,1486.0,1101.0,2
2023-03-13 00:43:02.608754,873.0,438.0,2
2023-03-13 00:43:23.952628,3407.0,2106.0,2
2023-03-13 00:43:45.296502,2400.0,2252.0,2
2023-03-13 00:44:06.640376,1791.0,1781.0,2
2023-03-13 00:44:27.984250,1925.0,915.0,2
2023-03-13 00:44:49.328124,1715.0,2139.0,2
2023-03-13 00:45:10.671998,1655.0,1218.0,2
2023-03-13 00:45:32.015872,1197.0,404.0,2
2023-03-13 00:45:53.359746,2640.0,2962.0,2
2023-03-13 00:46:14.703620,2038.0,696.0,2
2023-03-13 00:46:36.047494,156.0,1907.0,2
2023-03-13 00:46:57.391368,2200.0,706.0,2
2023-03-13 00:47:18.735242,2048.0,2331.0,2
2023-03-13 00:47:40.079116,1622.0,427.0,2
2023-03-13 00:48:01.422990,1431.0,218.0,2
2023-03-13 00:48:22.766864,1877.0,832.0,2
2023-03-13 00:48:44.110738,1542.0,1107.0,1
2023-03-13 00:49:05.454612,800.0,1665.0,1
2023-03-13 00:49:26.798486,1590.0,2700.0,1
2023-03-13 00:49:48.142360,2041.0,1546.0,1
2023-03-13 00:50:09.486234,2281.0,1043.0,1
2023-03-13 00:50:30.830108,886.0,266.0,1
2023-03-13 00:50:52.173982,2714.0,1757.0,1
2023-03-13 00:51:13.517856,2177.0,2596.0,2
2023-03-13 00:51:34.861730,1826.0,524.0,2
2023-03-13 00:51:56.205604,2510.0,2858.0,2
2023-03-13 00:52:17.549478,1447.0,1566.0,2
2023-03-13 00:52:38.893352,1212.0,1025.0,2
2023-03-13 00:53:00.237226,2232.0,1793.0,2
2023-03-13 00:53:21.581100,1139.0,1587.0,2
2023-03-13 00:53:42.924974,487.0,1145.0,2
2023-03-13 00:54:04.268848,663.0,1473.0,2
2023-03-13 00:54:25.612722,2582.0,1840.0,2
2023-03-13 00:54:46.956596,1415.0,949.0,2
2023-03-13 00:55:08.300470,671.0,504.0,2
