ptime,onid,dnid,prio
2023-03-13 00:00:21.343874,1502.0,2494.0,1
2023-03-13 00:00:42.687748,2000.0,1900.0,1
2023-03-13 00:01:04.031622,2719.0,1299.0,1
2023-03-13 00:01:25.375496,893.0,2306.0,1
2023-03-13 00:01:46.719370,2678.0,1483.0,1
2023-03-13 00:02:08.063244,2961.0,2078.0,1
2023-03-13 00:02:29.407118,952.0,1745.0,1
2023-03-13 00:02:50.750992,1925.0,1789.0,1
2023-03-13 00:03:12.094866,2618.0,3273.0,1
2023-03-13 00:03:33.438740,1023.0,1107.0,1
2023-03-13 00:03:54.782614,623.0,1896.0,2
2023-03-13 00:04:16.126488,2640.0,1990.0,2
2023-03-13 00:04:37.470362,3022.0,1428.0,2
2023-03-13 00:04:58.814236,1337.0,2760.0,2
2023-03-13 00:05:20.158110,1349.0,303.0,2
2023-03-13 00:05:41.501984,1900.0,1728.0,2
2023-03-13 00:06:02.845858,2225.0,2814.0,2
2023-03-13 00:06:24.189732,2425.0,1249.0,2
2023-03-13 00:06:45.533606,1395.0,1704.0,2
2023-03-13 00:07:06.877480,1253.0,348.0,2
2023-03-13 00:07:28.221354,2705.0,1911.0,1
2023-03-13 00:07:49.565228,1308.0,1526.0,1
2023-03-13 00:08:10.909102,2926.0,2751.0,1
2023-03-13 00:08:32.252976,2644.0,1265.0,1
2023-03-13 00:08:53.596850,999.0,549.0,1
2023-03-13 00:09:14.940724,2314.0,1285.0,1
2023-03-13 00:09:36.284598,2508.0,2952.0,1
2023-03-13 00:09:57.628472,2961.0,2800.0,1
2023-03-13 00:10:18.972346,1828.0,1366.0,1
2023-03-13 00:10:40.316220,62.0,687.0,2
2023-03-13 00:11:01.660094,404.0,1765.0,2
2023-03-13 00:11:23.003968,1179.0,2043.0,2
2023-03-13 00:11:44.347842,2723.0,2028.0,2
2023-03-13 00:12:05.691716,1791.0,2461.0,2
2023-03-13 00:12:27.035590,1510.0,2407.0,2
2023-03-13 00:12:48.379464,996.0,670.0,2
2023-03-13 00:13:09.723338,1166.0,2125.0,2
2023-03-13 00:13:31.067212,1695.0,2176.0,2
2023-03-13 00:13:52.411086,2157.0,1163.0,2
2023-03-13 00:14:13.754960,1393.0,670.0,1
2023-03-13 00:14:35.098834,1431.0,218.0,1
2023-03-13 00:14:56.442708,978.0,3019.0,1
2023-03-13 00:15:17.786582,2124.0,2764.0,1
2023-03-13 00:15:39.130456,2106.0,1999.0,1
2023-03-13 00:16:00.474330,1777.0,1655.0,1
2023-03-13 00:16:21.818204,1202.0,128.0,1
2023-03-13 00:16:43.162078,1872.0,1030.0,1
2023-03-13 00:17:04.505952,2225.0,2726.0,1
2023-03-13 00:17:25.849826,2398.0,598.0,2
2023-03-13 00:17:47.193700,2377.0,97.0,2
2023-03-13 00:18:08.537574,2735.0,2003.0,2
2023-03-13 00:18:29.881448,1350.0,1497.0,2
2023-03-13 00:18:51.225322,2500.0,1005.0,2
2023-03-13 00:19:12.569196,2239.0,398.0,2
2023-03-13 00:19:33.913070,1215.0,1792.0,2
2023-03-13 00:19:55.256944,1690.0,2931.0,2
2023-03-13 00:20:16.600818,1698.0,2467.0,2
2023-03-13 00:20:37.944692,1940.0,2322.0,2
2023-03-13 00:20:59.288566,2572.0,1629.0,1
2023-03-13 00:21:20.632440,2718.0,1548.0,1
2023-03-13 00:21:41.976314,1603.0,919.0,1
2023-03-13 00:22:03.320188,1889.0,2613.0,1
2023-03-13 00:22:24.664062,1208.0,1447.0,1
2023-03-13 00:22:46.007936,569.0,1655.0,1
2023-03-13 00:23:07.351810,420.0,1813.0,1
2023-03-13 00:23:28.695684,1774.0,1362.0,1
2023-03-13 00:23:50.039558,2187.0,2062.0,1
2023-03-13 00:24:11.383432,1349.0,510.0,2
2023-03-13 00:24:32.727306,1271.0,1721.0,2
2023-03-13 00:24:54.071180,2394.0,2231.0,2
2023-03-13 00:25:15.415054,1205.0,1286.0,2
2023-03-13 00:25:36.758928,1068.0,1043.0,2
2023-03-13 00:25:58.102802,2108.0,40.0,2
2023-03-13 00:26:19.446676,1226.0,2173.0,2
2023-03-13 00:26:40.790550,2148.0,2803.0,2
2023-03-13 00:27:02.134424,216.0,736.0,2
2023-03-13 00:27:23.478298,461.0,19.0,2
2023-03-13 00:27:44.822172,1514.0,2843.0,1
2023-03-13 00:28:06.166046,2809.0,2559.0,1
2023-03-13 00:28:27.509920,1667.0,2304.0,1
2023-03-13 00:28:48.853794,2186.0,2743.0,1
2023-03-13 00:29:10.197668,1124.0,2113.0,1
2023-03-13 00:29:31.541542,1750.0,1121.0,1
2023-03-13 00:29:52.885416,2232.0,1925.0,1
2023-03-13 00:30:14.229290,2904.0,2398.0,1
2023-03-13 00:30:35.573164,3217.0,1818.0,1
2023-03-13 00:30:56.917038,2404.0,2083.0,2
2023-03-13 00:31:18.260912,1685.0,1199.0,2
2023-03-13 00:31:39.604786,299.0,557.0,2
2023-03-13 00:32:00.948660,1536.0,409.0,2
2023-03-13 00:32:22.292534,1111.0,3028.0,2
2023-03-13 00:32:43.636408,2190.0,2113.0,2
2023-03-13 00:33:04.980282,3395.0,3246.0,2
2023-03-13 00:33:26.324156,1727.0,1259.0,2
2023-03-13 00:33:47.668030,217.0,537.0,2
2023-03-13 00:34:09.011904,2483.0,2083.0,2
2023-03-13 00:34:30.355778,3646.0,3518.0,1
2023-03-13 00:34:51.699652,2947.0,1947.0,1
2023-03-13 00:35:13.043526,1779.0,2447.0,1
2023-03-13 00:35:34.387400,2447.0,1587.0,1
2023-03-13 00:35:55.731274,45.0,870.0,1
2023-03-13 00:36:17.075148,2000.0,1249.0,1
2023-03-13 00:36:38.419022,3104.0,2404.0,1
2023-03-13 00:36:59.762896,1604.0,2311.0,1
2023-03-13 00:37:21.106770,1297.0,1753.0,1
2023-03-13 00:37:42.450644,2177.0,2671.0,2
2023-03-13 00:38:03.794518,1892.0,1553.0,2
2023-03-13 00:38:25.138392,1424.0,1495.0,2
2023-03-13 00:38:46.482266,2460.0,2661.0,2
2023-03-13 00:39:07.826140,2447.0,2822.0,2
2023-03-13 00:39:29.170014,2187.0,1497.0,2
2023-03-13 00:39:50.513888,2061.0,1167.0,2
2023-03-13 00:40:11.857762,2079.0,2707.0,2
2023-03-13 00:40:33.201636,1386.0,1892.0,2
2023-03-13 00:40:54.545510,1283.0,1154.0,2
2023-03-13 00:41:15.889384,2680.0,2097.0,1
2023-03-13 00:41:37.233258,1112.0,44.0,1
2023-03-13 00:41:58.577132,1700.0,3001.0,1
2023-03-13 00:42:19.921006,2232.0,1134.0,1
2023-03-13 00:42:41.264880,1593.0,1566.0,1
2023-03-13 00:43:02.608754,2598.0,1925.0,1
2023-03-13 00:43:23.952628,2343.0,426.0,1
2023-03-13 00:43:45.296502,901.0,1468.0,1
2023-03-13 00:44:06.640376,557.0,524.0,1
2023-03-13 00:44:27.984250,973.0,937.0,2
2023-03-13 00:44:49.328124,969.0,2756.0,2
2023-03-13 00:45:10.671998,410.0,467.0,2
2023-03-13 00:45:32.015872,1043.0,915.0,2
2023-03-13 00:45:53.359746,1777.0,1690.0,2
2023-03-13 00:46:14.703620,1077.0,1468.0,2
2023-03-13 00:46:36.047494,1877.0,832.0,2
2023-03-13 00:46:57.391368,1746.0,999.0,2
2023-03-13 00:47:18.735242,1687.0,1480.0,2
2023-03-13 00:47:40.079116,528.0,605.0,2
2023-03-13 00:48:01.422990,793.0,3066.0,1
2023-03-13 00:48:22.766864,2729.0,3303.0,1
