ptime,onid,dnid,prio
2023-03-13 00:00:21.343874,1502.0,2494.0,1
2023-03-13 00:00:42.687748,1682.0,2077.0,1
2023-03-13 00:01:04.031622,1773.0,1461.0,1
2023-03-13 00:01:25.375496,2426.0,1634.0,1
2023-03-13 00:01:46.719370,395.0,715.0,1
2023-03-13 00:02:08.063244,1201.0,1776.0,1
2023-03-13 00:02:29.407118,1735.0,2336.0,1
2023-03-13 00:02:50.750992,411.0,391.0,1
2023-03-13 00:03:12.094866,1242.0,929.0,1
2023-03-13 00:03:33.438740,2538.0,2222.0,1
2023-03-13 00:03:54.782614,817.0,1048.0,2
2023-03-13 00:04:16.126488,1138.0,1910.0,2
2023-03-13 00:04:37.470362,2398.0,598.0,2
2023-03-13 00:04:58.814236,19.0,1058.0,2
2023-03-13 00:05:20.158110,1097.0,710.0,2
2023-03-13 00:05:41.501984,1098.0,819.0,2
2023-03-13 00:06:02.845858,697.0,1021.0,2
2023-03-13 00:06:24.189732,27.0,1274.0,2
2023-03-13 00:06:45.533606,2404.0,2083.0,2
2023-03-13 00:07:06.877480,2451.0,2868.0,2
2023-03-13 00:07:28.221354,2079.0,2407.0,2
2023-03-13 00:07:49.565228,675.0,915.0,2
2023-03-13 00:08:10.909102,2211.0,61.0,2
2023-03-13 00:08:32.252976,952.0,887.0,2
2023-03-13 00:08:53.596850,1566.0,1576.0,2
2023-03-13 00:09:14.940724,2097.0,2774.0,2
2023-03-13 00:09:36.284598,1828.0,1162.0,2
2023-03-13 00:09:57.628472,1700.0,2305.0,2
2023-03-13 00:10:18.972346,705.0,1554.0,2
2023-03-13 00:10:40.316220,1750.0,1121.0,2
2023-03-13 00:11:01.660094,2949.0,2953.0,1
2023-03-13 00:11:23.003968,2467.0,3136.0,1
2023-03-13 00:11:44.347842,1059.0,1179.0,1
2023-03-13 00:12:05.691716,665.0,1661.0,1
2023-03-13 00:12:27.035590,2108.0,40.0,1
2023-03-13 00:12:48.379464,628.0,1081.0,1
2023-03-13 00:13:09.723338,1830.0,3130.0,1
2023-03-13 00:13:31.067212,1964.0,1248.0,1
2023-03-13 00:13:52.411086,1308.0,1526.0,1
2023-03-13 00:14:13.754960,1174.0,3980.0,2
2023-03-13 00:14:35.098834,1889.0,2613.0,2
2023-03-13 00:14:56.442708,410.0,467.0,2
2023-03-13 00:15:17.786582,2588.0,1991.0,2
2023-03-13 00:15:39.130456,2517.0,3043.0,2
2023-03-13 00:16:00.474330,1552.0,1321.0,2
2023-03-13 00:16:21.818204,910.0,542.0,2
2023-03-13 00:16:43.162078,1255.0,545.0,2
2023-03-13 00:17:04.505952,1475.0,1423.0,2
2023-03-13 00:17:25.849826,3051.0,2684.0,2
2023-03-13 00:17:47.193700,1999.0,988.0,2
2023-03-13 00:18:08.537574,1557.0,4013.0,2
2023-03-13 00:18:29.881448,1362.0,2467.0,2
2023-03-13 00:18:51.225322,1508.0,2905.0,2
2023-03-13 00:19:12.569196,1004.0,665.0,2
2023-03-13 00:19:33.913070,1954.0,1843.0,2
2023-03-13 00:19:55.256944,2494.0,3243.0,2
2023-03-13 00:20:16.600818,1882.0,892.0,2
2023-03-13 00:20:37.944692,2729.0,1990.0,2
2023-03-13 00:20:59.288566,1365.0,1220.0,2
2023-03-13 00:21:20.632440,101.0,1344.0,1
2023-03-13 00:21:41.976314,1363.0,2077.0,1
2023-03-13 00:22:03.320188,563.0,1744.0,1
2023-03-13 00:22:24.664062,515.0,1095.0,1
2023-03-13 00:22:46.007936,1107.0,1690.0,1
2023-03-13 00:23:07.351810,919.0,2260.0,1
2023-03-13 00:23:28.695684,2659.0,1678.0,1
2023-03-13 00:23:50.039558,1383.0,2618.0,1
2023-03-13 00:24:11.383432,2290.0,2542.0,1
2023-03-13 00:24:32.727306,973.0,1517.0,2
2023-03-13 00:24:54.071180,873.0,1892.0,2
2023-03-13 00:25:15.415054,1039.0,569.0,2
2023-03-13 00:25:36.758928,1111.0,1654.0,2
2023-03-13 00:25:58.102802,147.0,718.0,2
2023-03-13 00:26:19.446676,1124.0,2057.0,2
2023-03-13 00:26:40.790550,2368.0,2788.0,2
2023-03-13 00:27:02.134424,643.0,886.0,2
2023-03-13 00:27:23.478298,1653.0,2895.0,2
2023-03-13 00:27:44.822172,1698.0,19.0,2
2023-03-13 00:28:06.166046,1048.0,137.0,2
2023-03-13 00:28:27.509920,419.0,1243.0,2
2023-03-13 00:28:48.853794,2009.0,1593.0,2
2023-03-13 00:29:10.197668,3043.0,2794.0,2
2023-03-13 00:29:31.541542,821.0,957.0,2
2023-03-13 00:29:52.885416,1059.0,170.0,2
2023-03-13 00:30:14.229290,1080.0,1340.0,2
2023-03-13 00:30:35.573164,1768.0,2350.0,2
2023-03-13 00:30:56.917038,2797.0,2378.0,2
2023-03-13 00:31:18.260912,551.0,985.0,2
2023-03-13 00:31:39.604786,1727.0,2794.0,1
2023-03-13 00:32:00.948660,1205.0,892.0,1
2023-03-13 00:32:22.292534,2715.0,2396.0,1
2023-03-13 00:32:43.636408,1502.0,1043.0,1
2023-03-13 00:33:04.980282,1299.0,1715.0,1
2023-03-13 00:33:26.324156,2311.0,1572.0,1
2023-03-13 00:33:47.668030,648.0,1271.0,1
2023-03-13 00:34:09.011904,1356.0,2170.0,1
2023-03-13 00:34:30.355778,3296.0,2840.0,1
2023-03-13 00:34:51.699652,914.0,1239.0,2
2023-03-13 00:35:13.043526,37.0,1333.0,2
2023-03-13 00:35:34.387400,3129.0,2539.0,2
2023-03-13 00:35:55.731274,1368.0,1065.0,2
2023-03-13 00:36:17.075148,425.0,47.0,2
2023-03-13 00:36:38.419022,2069.0,1769.0,2
2023-03-13 00:36:59.762896,1246.0,1331.0,2
2023-03-13 00:37:21.106770,952.0,1090.0,2
2023-03-13 00:37:42.450644,1005.0,1841.0,2
2023-03-13 00:38:03.794518,821.0,1307.0,2
2023-03-13 00:38:25.138392,2719.0,2106.0,2
2023-03-13 00:38:46.482266,2451.0,3133.0,2
2023-03-13 00:39:07.826140,2801.0,2043.0,2
2023-03-13 00:39:29.170014,1552.0,1207.0,2
2023-03-13 00:39:50.513888,2314.0,3352.0,2
2023-03-13 00:40:11.857762,952.0,2055.0,2
2023-03-13 00:40:33.201636,2161.0,2264.0,2
2023-03-13 00:40:54.545510,1826.0,2756.0,2
2023-03-13 00:41:15.889384,2266.0,3511.0,2
2023-03-13 00:41:37.233258,2588.0,2330.0,2
2023-03-13 00:41:58.577132,1943.0,1135.0,1
2023-03-13 00:42:19.921006,742.0,1554.0,1
2023-03-13 00:42:41.264880,2837.0,2568.0,1
2023-03-13 00:43:02.608754,2115.0,1025.0,1
2023-03-13 00:43:23.952628,2494.0,1840.0,1
2023-03-13 00:43:45.296502,919.0,629.0,1
2023-03-13 00:44:06.640376,833.0,1058.0,1
2023-03-13 00:44:27.984250,877.0,1403.0,1
2023-03-13 00:44:49.328124,1395.0,1983.0,1
2023-03-13 00:45:10.671998,1590.0,946.0,2
2023-03-13 00:45:32.015872,1497.0,1277.0,2
2023-03-13 00:45:53.359746,725.0,617.0,2
2023-03-13 00:46:14.703620,2577.0,991.0,2
2023-03-13 00:46:36.047494,374.0,892.0,2
2023-03-13 00:46:57.391368,2055.0,1306.0,2
2023-03-13 00:47:18.735242,1424.0,1483.0,2
2023-03-13 00:47:40.079116,1761.0,1754.0,2
2023-03-13 00:48:01.422990,1681.0,1914.0,2
2023-03-13 00:48:22.766864,1208.0,1907.0,2
2023-03-13 00:48:44.110738,2443.0,1736.0,2
2023-03-13 00:49:05.454612,1145.0,1284.0,2
2023-03-13 00:49:26.798486,2254.0,1484.0,2
2023-03-13 00:49:48.142360,1487.0,2294.0,2
2023-03-13 00:50:09.486234,612.0,1471.0,2
2023-03-13 00:50:30.830108,1532.0,1531.0,2
2023-03-13 00:50:52.173982,579.0,1095.0,2
2023-03-13 00:51:13.517856,1107.0,1554.0,2
2023-03-13 00:51:34.861730,1669.0,1803.0,2
2023-03-13 00:51:56.205604,2684.0,1943.0,2
2023-03-13 00:52:17.549478,1307.0,2561.0,1
2023-03-13 00:52:38.893352,1154.0,2038.0,1
2023-03-13 00:53:00.237226,218.0,1206.0,1
2023-03-13 00:53:21.581100,3550.0,2623.0,1
2023-03-13 00:53:42.924974,952.0,1745.0,1
2023-03-13 00:54:04.268848,813.0,3218.0,1
2023-03-13 00:54:25.612722,1223.0,2017.0,1
2023-03-13 00:54:46.956596,1349.0,510.0,1
2023-03-13 00:55:08.300470,2429.0,1816.0,1
2023-03-13 00:55:29.644344,2628.0,1806.0,2
2023-03-13 00:55:50.988218,342.0,1214.0,2
2023-03-13 00:56:12.332092,1124.0,1639.0,2
2023-03-13 00:56:33.675966,2572.0,2341.0,2
2023-03-13 00:56:55.019840,970.0,1334.0,2
2023-03-13 00:57:16.363714,624.0,1486.0,2
2023-03-13 00:57:37.707588,152.0,1414.0,2
2023-03-13 00:57:59.051462,1749.0,865.0,2
2023-03-13 00:58:20.395336,1260.0,1362.0,2
2023-03-13 00:58:41.739210,1658.0,1030.0,2
2023-03-13 00:59:03.083084,2020.0,892.0,2
2023-03-13 00:59:24.426958,1517.0,2840.0,2
2023-03-13 00:59:45.770832,2113.0,957.0,2
2023-03-13 01:00:07.114706,911.0,1490.0,2
2023-03-13 01:00:28.458580,2127.0,3179.0,2
2023-03-13 01:00:49.802454,1655.0,2788.0,2
2023-03-13 01:01:11.146328,2341.0,1369.0,2
2023-03-13 01:01:32.490202,2109.0,3279.0,2
2023-03-13 01:01:53.834076,957.0,534.0,2
2023-03-13 01:02:15.177950,2084.0,2485.0,2
2023-03-13 01:02:36.521824,645.0,1769.0,1
2023-03-13 01:02:57.865698,481.0,1097.0,1
2023-03-13 01:03:19.209572,1644.0,1111.0,1
2023-03-13 01:03:40.553446,1428.0,2457.0,1
2023-03-13 01:04:01.897320,3277.0,3044.0,1
2023-03-13 01:04:23.241194,2904.0,2398.0,1
2023-03-13 01:04:44.585068,2548.0,3001.0,1
2023-03-13 01:05:05.928942,2625.0,2289.0,1
2023-03-13 01:05:27.272816,1145.0,35.0,1
2023-03-13 01:05:48.616690,461.0,2949.0,2
2023-03-13 01:06:09.960564,1310.0,1331.0,2
2023-03-13 01:06:31.304438,2654.0,1373.0,2
2023-03-13 01:06:52.648312,2560.0,3136.0,2
