ptime,onid,dnid,prio
2023-03-13 00:00:21.343874,1502.0,2494.0,1
2023-03-13 00:00:42.687748,563.0,1863.0,1
2023-03-13 00:01:04.031622,410.0,281.0,1
2023-03-13 00:01:25.375496,768.0,524.0,1
2023-03-13 00:01:46.719370,988.0,1175.0,2
2023-03-13 00:02:08.063244,1324.0,2176.0,2
2023-03-13 00:02:29.407118,671.0,963.0,2
2023-03-13 00:02:50.750992,487.0,1244.0,2
2023-03-13 00:03:12.094866,1058.0,1781.0,2
2023-03-13 00:03:33.438740,1517.0,1959.0,2
2023-03-13 00:03:54.782614,481.0,1172.0,2
2023-03-13 00:04:16.126488,1249.0,1450.0,2
2023-03-13 00:04:37.470362,1534.0,1460.0,2
2023-03-13 00:04:58.814236,1330.0,785.0,2
2023-03-13 00:05:20.158110,2658.0,1107.0,2
2023-03-13 00:05:41.501984,620.0,1366.0,2
2023-03-13 00:06:02.845858,1334.0,1710.0,2
2023-03-13 00:06:24.189732,1792.0,2840.0,2
2023-03-13 00:06:45.533606,1274.0,919.0,2
2023-03-13 00:07:06.877480,1247.0,1653.0,2
2023-03-13 00:07:28.221354,1266.0,896.0,2
2023-03-13 00:07:49.565228,2900.0,1773.0,2
2023-03-13 00:08:10.909102,1215.0,1173.0,2
2023-03-13 00:08:32.252976,793.0,3066.0,2
2023-03-13 00:08:53.596850,1735.0,974.0,1
2023-03-13 00:09:14.940724,1598.0,3022.0,1
2023-03-13 00:09:36.284598,2137.0,782.0,1
2023-03-13 00:09:57.628472,1562.0,471.0,2
2023-03-13 00:10:18.972346,1256.0,734.0,2
2023-03-13 00:10:40.316220,1362.0,827.0,2
2023-03-13 00:11:01.660094,1388.0,2319.0,2
2023-03-13 00:11:23.003968,808.0,1059.0,2
2023-03-13 00:11:44.347842,910.0,986.0,2
2023-03-13 00:12:05.691716,1560.0,863.0,2
2023-03-13 00:12:27.035590,451.0,1905.0,2
2023-03-13 00:12:48.379464,2089.0,1578.0,2
2023-03-13 00:13:09.723338,2517.0,3043.0,2
2023-03-13 00:13:31.067212,800.0,1943.0,2
2023-03-13 00:13:52.411086,1048.0,2055.0,2
2023-03-13 00:14:13.754960,2831.0,2671.0,2
2023-03-13 00:14:35.098834,580.0,1247.0,2
2023-03-13 00:14:56.442708,2000.0,2452.0,2
2023-03-13 00:15:17.786582,356.0,1398.0,2
2023-03-13 00:15:39.130456,1805.0,1336.0,2
2023-03-13 00:16:00.474330,705.0,44.0,2
2023-03-13 00:16:21.818204,1578.0,38.0,2
2023-03-13 00:16:43.162078,1476.0,2377.0,2
2023-03-13 00:17:04.505952,266.0,1066.0,1
2023-03-13 00:17:25.849826,644.0,811.0,1
2023-03-13 00:17:47.193700,643.0,886.0,1
2023-03-13 00:18:08.537574,1184.0,2119.0,2
2023-03-13 00:18:29.881448,2947.0,2341.0,2
2023-03-13 00:18:51.225322,2764.0,2176.0,2
2023-03-13 00:19:12.569196,1048.0,1769.0,2
2023-03-13 00:19:33.913070,1881.0,3073.0,2
2023-03-13 00:19:55.256944,1779.0,2124.0,2
2023-03-13 00:20:16.600818,730.0,553.0,2
2023-03-13 00:20:37.944692,1208.0,1907.0,2
2023-03-13 00:20:59.288566,2465.0,2272.0,2
2023-03-13 00:21:20.632440,1590.0,2700.0,2
2023-03-13 00:21:41.976314,262.0,2209.0,2
2023-03-13 00:22:03.320188,1693.0,1735.0,2
2023-03-13 00:22:24.664062,2150.0,2465.0,2
2023-03-13 00:22:46.007936,1950.0,1081.0,2
2023-03-13 00:23:07.351810,1576.0,1666.0,2
2023-03-13 00:23:28.695684,1482.0,2774.0,2
2023-03-13 00:23:50.039558,952.0,1456.0,2
2023-03-13 00:24:11.383432,232.0,1781.0,2
2023-03-13 00:24:32.727306,1515.0,936.0,2
2023-03-13 00:24:54.071180,1334.0,1945.0,2
2023-03-13 00:25:15.415054,1154.0,2195.0,1
2023-03-13 00:25:36.758928,121.0,1759.0,1
2023-03-13 00:25:58.102802,369.0,2699.0,1
2023-03-13 00:26:19.446676,2542.0,2514.0,2
2023-03-13 00:26:40.790550,856.0,509.0,2
2023-03-13 00:27:02.134424,2152.0,1892.0,2
2023-03-13 00:27:23.478298,1791.0,1605.0,2
2023-03-13 00:27:44.822172,1577.0,3264.0,2
2023-03-13 00:28:06.166046,2596.0,2461.0,2
2023-03-13 00:28:27.509920,2310.0,2640.0,2
2023-03-13 00:28:48.853794,589.0,1690.0,2
2023-03-13 00:29:10.197668,2213.0,1889.0,2
2023-03-13 00:29:31.541542,1368.0,591.0,2
2023-03-13 00:29:52.885416,471.0,915.0,2
2023-03-13 00:30:14.229290,1878.0,1892.0,2
2023-03-13 00:30:35.573164,2110.0,1043.0,2
2023-03-13 00:30:56.917038,534.0,332.0,2
2023-03-13 00:31:18.260912,1373.0,1822.0,2
2023-03-13 00:31:39.604786,1798.0,2789.0,2
2023-03-13 00:32:00.948660,731.0,508.0,2
2023-03-13 00:32:22.292534,1497.0,893.0,2
2023-03-13 00:32:43.636408,1204.0,1709.0,2
2023-03-13 00:33:04.980282,472.0,1946.0,2
2023-03-13 00:33:26.324156,768.0,1257.0,1
2023-03-13 00:33:47.668030,1715.0,2139.0,1
2023-03-13 00:34:09.011904,1696.0,663.0,1
2023-03-13 00:34:30.355778,2351.0,289.0,2
2023-03-13 00:34:51.699652,1036.0,546.0,2
2023-03-13 00:35:13.043526,2321.0,2009.0,2
2023-03-13 00:35:34.387400,893.0,2306.0,2
2023-03-13 00:35:55.731274,1407.0,1145.0,2
2023-03-13 00:36:17.075148,2432.0,2770.0,2
2023-03-13 00:36:38.419022,1622.0,2377.0,2
2023-03-13 00:36:59.762896,2741.0,2165.0,2
2023-03-13 00:37:21.106770,933.0,285.0,2
2023-03-13 00:37:42.450644,1777.0,1643.0,2
2023-03-13 00:38:03.794518,2517.0,1698.0,2
2023-03-13 00:38:25.138392,2622.0,2321.0,2
2023-03-13 00:38:46.482266,683.0,1051.0,2
2023-03-13 00:39:07.826140,738.0,796.0,2
2023-03-13 00:39:29.170014,2128.0,2739.0,2
2023-03-13 00:39:50.513888,1704.0,454.0,2
2023-03-13 00:40:11.857762,3133.0,2676.0,2
2023-03-13 00:40:33.201636,2550.0,1048.0,2
2023-03-13 00:40:54.545510,1260.0,1983.0,2
2023-03-13 00:41:15.889384,2321.0,1793.0,2
2023-03-13 00:41:37.233258,342.0,776.0,1
2023-03-13 00:41:58.577132,3196.0,2777.0,1
2023-03-13 00:42:19.921006,1064.0,880.0,1
2023-03-13 00:42:41.264880,2359.0,2408.0,2
2023-03-13 00:43:02.608754,494.0,3198.0,2
2023-03-13 00:43:23.952628,2124.0,2760.0,2
2023-03-13 00:43:45.296502,2350.0,2676.0,2
2023-03-13 00:44:06.640376,2494.0,1165.0,2
2023-03-13 00:44:27.984250,1145.0,1728.0,2
2023-03-13 00:44:49.328124,1840.0,2635.0,2
2023-03-13 00:45:10.671998,2364.0,3070.0,2
