ptime,onid,dnid,prio
2023-03-13 00:00:21.343874,1502.0,2494.0,1
2023-03-13 00:00:42.687748,1781.0,2474.0,1
2023-03-13 00:01:04.031622,2075.0,1439.0,1
2023-03-13 00:01:25.375496,1453.0,1767.0,1
2023-03-13 00:01:46.719370,873.0,1892.0,1
2023-03-13 00:02:08.063244,2718.0,1548.0,1
2023-03-13 00:02:29.407118,865.0,2017.0,1
2023-03-13 00:02:50.750992,2203.0,2516.0,2
2023-03-13 00:03:12.094866,2943.0,1334.0,2
2023-03-13 00:03:33.438740,534.0,332.0,2
2023-03-13 00:03:54.782614,524.0,1306.0,2
2023-03-13 00:04:16.126488,817.0,158.0,2
2023-03-13 00:04:37.470362,1351.0,309.0,2
2023-03-13 00:04:58.814236,1048.0,1783.0,2
2023-03-13 00:05:20.158110,2756.0,2213.0,2
2023-03-13 00:05:41.501984,203.0,988.0,2
2023-03-13 00:06:02.845858,1840.0,408.0,2
2023-03-13 00:06:24.189732,1548.0,1862.0,1
2023-03-13 00:06:45.533606,2274.0,2055.0,1
2023-03-13 00:07:06.877480,2115.0,1878.0,1
2023-03-13 00:07:28.221354,2483.0,2083.0,1
2023-03-13 00:07:49.565228,974.0,617.0,1
2023-03-13 00:08:10.909102,469.0,1018.0,1
2023-03-13 00:08:32.252976,2555.0,761.0,2
2023-03-13 00:08:53.596850,1284.0,2280.0,2
2023-03-13 00:09:14.940724,645.0,1769.0,2
2023-03-13 00:09:36.284598,746.0,1064.0,2
2023-03-13 00:09:57.628472,1551.0,1043.0,2
2023-03-13 00:10:18.972346,1138.0,1125.0,2
2023-03-13 00:10:40.316220,1882.0,892.0,2
2023-03-13 00:11:01.660094,1556.0,649.0,2
2023-03-13 00:11:23.003968,3861.0,2861.0,2
2023-03-13 00:11:44.347842,662.0,2183.0,2
2023-03-13 00:12:05.691716,2444.0,2332.0,1
2023-03-13 00:12:27.035590,2116.0,715.0,1
2023-03-13 00:12:48.379464,248.0,1556.0,1
2023-03-13 00:13:09.723338,2923.0,2128.0,1
2023-03-13 00:13:31.067212,1117.0,765.0,1
2023-03-13 00:13:52.411086,1101.0,1899.0,1
2023-03-13 00:14:13.754960,2154.0,1566.0,2
2023-03-13 00:14:35.098834,2091.0,38.0,2
2023-03-13 00:14:56.442708,2274.0,2032.0,2
2023-03-13 00:15:17.786582,1551.0,1353.0,2
2023-03-13 00:15:39.130456,1431.0,654.0,2
2023-03-13 00:16:00.474330,650.0,47.0,2
2023-03-13 00:16:21.818204,2159.0,1627.0,2
2023-03-13 00:16:43.162078,1877.0,2494.0,2
2023-03-13 00:17:04.505952,1566.0,1576.0,2
2023-03-13 00:17:25.849826,1541.0,2532.0,2
2023-03-13 00:17:47.193700,2636.0,2726.0,1
2023-03-13 00:18:08.537574,376.0,562.0,1
2023-03-13 00:18:29.881448,1195.0,1688.0,1
2023-03-13 00:18:51.225322,1025.0,3255.0,1
2023-03-13 00:19:12.569196,1542.0,2170.0,1
2023-03-13 00:19:33.913070,2339.0,1062.0,1
2023-03-13 00:19:55.256944,1534.0,1460.0,2
2023-03-13 00:20:16.600818,263.0,54.0,2
2023-03-13 00:20:37.944692,1830.0,2767.0,2
2023-03-13 00:20:59.288566,389.0,330.0,2
2023-03-13 00:21:20.632440,1004.0,1534.0,2
2023-03-13 00:21:41.976314,464.0,9.0,2
2023-03-13 00:22:03.320188,3350.0,2832.0,2
2023-03-13 00:22:24.664062,1023.0,785.0,2
2023-03-13 00:22:46.007936,966.0,2150.0,2
2023-03-13 00:23:07.351810,152.0,348.0,2
2023-03-13 00:23:28.695684,621.0,1899.0,1
2023-03-13 00:23:50.039558,1698.0,1007.0,1
2023-03-13 00:24:11.383432,1386.0,585.0,1
2023-03-13 00:24:32.727306,1039.0,569.0,1
2023-03-13 00:24:54.071180,2791.0,1840.0,1
2023-03-13 00:25:15.415054,2622.0,1557.0,1
2023-03-13 00:25:36.758928,411.0,391.0,2
2023-03-13 00:25:58.102802,1465.0,1150.0,2
2023-03-13 00:26:19.446676,2021.0,308.0,2
2023-03-13 00:26:40.790550,2774.0,1774.0,2
2023-03-13 00:27:02.134424,1365.0,1765.0,2
2023-03-13 00:27:23.478298,1495.0,1826.0,2
2023-03-13 00:27:44.822172,3218.0,2705.0,2
2023-03-13 00:28:06.166046,2600.0,1628.0,2
2023-03-13 00:28:27.509920,2115.0,1393.0,2
2023-03-13 00:28:48.853794,2110.0,1043.0,2
