ptime,onid,dnid,prio
2023-03-13 00:00:21.343874,1502.0,2494.0,1
2023-03-13 00:00:42.687748,2601.0,1098.0,1
2023-03-13 00:01:04.031622,1921.0,129.0,2
2023-03-13 00:01:25.375496,1773.0,1461.0,2
2023-03-13 00:01:46.719370,949.0,1409.0,2
2023-03-13 00:02:08.063244,449.0,2165.0,2
2023-03-13 00:02:29.407118,484.0,406.0,1
2023-03-13 00:02:50.750992,871.0,268.0,2
2023-03-13 00:03:12.094866,1111.0,3028.0,2
2023-03-13 00:03:33.438740,56.0,939.0,2
2023-03-13 00:03:54.782614,952.0,1745.0,2
2023-03-13 00:04:16.126488,853.0,1059.0,1
2023-03-13 00:04:37.470362,1830.0,650.0,2
2023-03-13 00:04:58.814236,683.0,1051.0,2
2023-03-13 00:05:20.158110,1552.0,1321.0,2
2023-03-13 00:05:41.501984,856.0,12.0,2
2023-03-13 00:06:02.845858,734.0,404.0,1
2023-03-13 00:06:24.189732,865.0,2017.0,2
2023-03-13 00:06:45.533606,1450.0,1630.0,2
2023-03-13 00:07:06.877480,425.0,47.0,2
2023-03-13 00:07:28.221354,3084.0,2769.0,2
2023-03-13 00:07:49.565228,426.0,907.0,1
2023-03-13 00:08:10.909102,1773.0,3659.0,2
2023-03-13 00:08:32.252976,2053.0,3049.0,2
2023-03-13 00:08:53.596850,56.0,2232.0,2
2023-03-13 00:09:14.940724,1631.0,1043.0,2
2023-03-13 00:09:36.284598,2280.0,2331.0,1
2023-03-13 00:09:57.628472,2167.0,2399.0,2
2023-03-13 00:10:18.972346,3577.0,2582.0,2
2023-03-13 00:10:40.316220,1925.0,915.0,2
2023-03-13 00:11:01.660094,1018.0,145.0,2
2023-03-13 00:11:23.003968,1199.0,330.0,1
2023-03-13 00:11:44.347842,2232.0,1925.0,2
2023-03-13 00:12:05.691716,2364.0,1868.0,2
2023-03-13 00:12:27.035590,1435.0,1478.0,2
2023-03-13 00:12:48.379464,1107.0,1554.0,2
2023-03-13 00:13:09.723338,1609.0,1107.0,1
2023-03-13 00:13:31.067212,2032.0,2816.0,2
2023-03-13 00:13:52.411086,2383.0,1954.0,2
2023-03-13 00:14:13.754960,2719.0,2904.0,2
2023-03-13 00:14:35.098834,2301.0,2388.0,2
2023-03-13 00:14:56.442708,2452.0,1463.0,1
2023-03-13 00:15:17.786582,1274.0,3090.0,2
2023-03-13 00:15:39.130456,1368.0,1065.0,2
2023-03-13 00:16:00.474330,1715.0,2139.0,2
2023-03-13 00:16:21.818204,373.0,1081.0,2
2023-03-13 00:16:43.162078,3022.0,2449.0,1
2023-03-13 00:17:04.505952,1154.0,2038.0,2
2023-03-13 00:17:25.849826,447.0,3033.0,2
2023-03-13 00:17:47.193700,1804.0,1270.0,2
2023-03-13 00:18:08.537574,1655.0,1218.0,2
2023-03-13 00:18:29.881448,1409.0,2049.0,1
2023-03-13 00:18:51.225322,2561.0,2304.0,2
2023-03-13 00:19:12.569196,1551.0,1654.0,2
2023-03-13 00:19:33.913070,1266.0,3285.0,2
2023-03-13 00:19:55.256944,3103.0,3460.0,2
2023-03-13 00:20:16.600818,820.0,1058.0,1
2023-03-13 00:20:37.944692,2083.0,1538.0,2
2023-03-13 00:20:59.288566,1372.0,2867.0,2
2023-03-13 00:21:20.632440,1502.0,2494.0,2
2023-03-13 00:21:41.976314,1202.0,1551.0,2
2023-03-13 00:22:03.320188,1005.0,1822.0,1
2023-03-13 00:22:24.664062,1954.0,1843.0,2
2023-03-13 00:22:46.007936,674.0,892.0,2
2023-03-13 00:23:07.351810,1813.0,1147.0,2
2023-03-13 00:23:28.695684,1208.0,1447.0,2
2023-03-13 00:23:50.039558,483.0,1381.0,1
2023-03-13 00:24:11.383432,1819.0,121.0,2
2023-03-13 00:24:32.727306,2598.0,2671.0,2
2023-03-13 00:24:54.071180,1427.0,1524.0,2
2023-03-13 00:25:15.415054,2253.0,1585.0,2
2023-03-13 00:25:36.758928,492.0,1613.0,1
2023-03-13 00:25:58.102802,1577.0,2905.0,2
2023-03-13 00:26:19.446676,533.0,1376.0,2
2023-03-13 00:26:40.790550,2943.0,1334.0,2
2023-03-13 00:27:02.134424,2800.0,341.0,2
2023-03-13 00:27:23.478298,2281.0,1043.0,1
2023-03-13 00:27:44.822172,1404.0,2768.0,2
2023-03-13 00:28:06.166046,1495.0,563.0,2
2023-03-13 00:28:27.509920,2578.0,2532.0,2
2023-03-13 00:28:48.853794,901.0,1710.0,2
2023-03-13 00:29:10.197668,2225.0,2814.0,1
2023-03-13 00:29:31.541542,1427.0,2135.0,2
2023-03-13 00:29:52.885416,1819.0,2337.0,2
2023-03-13 00:30:14.229290,817.0,158.0,2
2023-03-13 00:30:35.573164,2878.0,2166.0,2
2023-03-13 00:30:56.917038,1336.0,1765.0,1
2023-03-13 00:31:18.260912,290.0,1397.0,2
2023-03-13 00:31:39.604786,2015.0,2621.0,2
2023-03-13 00:32:00.948660,1562.0,11.0,2
2023-03-13 00:32:22.292534,1650.0,416.0,2
2023-03-13 00:32:43.636408,1791.0,3208.0,1
2023-03-13 00:33:04.980282,1064.0,1830.0,2
2023-03-13 00:33:26.324156,438.0,494.0,2
2023-03-13 00:33:47.668030,1229.0,1288.0,2
2023-03-13 00:34:09.011904,1579.0,2452.0,2
2023-03-13 00:34:30.355778,1597.0,2696.0,1
2023-03-13 00:34:51.699652,1990.0,30.0,2
2023-03-13 00:35:13.043526,2152.0,733.0,2
2023-03-13 00:35:34.387400,545.0,1025.0,2
2023-03-13 00:35:55.731274,1356.0,1748.0,2
2023-03-13 00:36:17.075148,2699.0,2165.0,1
2023-03-13 00:36:38.419022,856.0,232.0,2
2023-03-13 00:36:59.762896,557.0,2238.0,2
2023-03-13 00:37:21.106770,487.0,1145.0,2
2023-03-13 00:37:42.450644,612.0,1471.0,2
2023-03-13 00:38:03.794518,2859.0,3263.0,1
2023-03-13 00:38:25.138392,1750.0,1121.0,2
2023-03-13 00:38:46.482266,487.0,1244.0,2
2023-03-13 00:39:07.826140,1687.0,1480.0,2
2023-03-13 00:39:29.170014,1881.0,1452.0,2
2023-03-13 00:39:50.513888,1023.0,785.0,1
2023-03-13 00:40:11.857762,1059.0,170.0,2
2023-03-13 00:40:33.201636,2314.0,1570.0,2
2023-03-13 00:40:54.545510,1324.0,2499.0,2
2023-03-13 00:41:15.889384,952.0,676.0,2
2023-03-13 00:41:37.233258,1064.0,893.0,1
