ptime,onid,dnid,prio
2023-03-13 00:00:21.343874,1502.0,2494.0,1
2023-03-13 00:00:42.687748,1043.0,1608.0,1
2023-03-13 00:01:04.031622,543.0,447.0,2
2023-03-13 00:01:25.375496,431.0,2557.0,2
2023-03-13 00:01:46.719370,2411.0,1954.0,2
2023-03-13 00:02:08.063244,1774.0,1376.0,2
2023-03-13 00:02:29.407118,1943.0,2000.0,1
2023-03-13 00:02:50.750992,671.0,504.0,2
2023-03-13 00:03:12.094866,222.0,915.0,2
2023-03-13 00:03:33.438740,2618.0,3273.0,2
2023-03-13 00:03:54.782614,1393.0,670.0,2
2023-03-13 00:04:16.126488,1431.0,751.0,1
2023-03-13 00:04:37.470362,2021.0,488.0,2
2023-03-13 00:04:58.814236,1100.0,1088.0,2
2023-03-13 00:05:20.158110,366.0,746.0,2
2023-03-13 00:05:41.501984,1634.0,1388.0,2
2023-03-13 00:06:02.845858,3185.0,1215.0,1
2023-03-13 00:06:24.189732,216.0,1949.0,2
2023-03-13 00:06:45.533606,1429.0,1792.0,2
2023-03-13 00:07:06.877480,1039.0,978.0,2
2023-03-13 00:07:28.221354,2729.0,1990.0,2
2023-03-13 00:07:49.565228,126.0,288.0,1
2023-03-13 00:08:10.909102,1059.0,1525.0,2
2023-03-13 00:08:32.252976,315.0,162.0,2
2023-03-13 00:08:53.596850,1781.0,2520.0,2
2023-03-13 00:09:14.940724,3133.0,2676.0,2
2023-03-13 00:09:36.284598,1596.0,342.0,1
2023-03-13 00:09:57.628472,1337.0,1514.0,2
2023-03-13 00:10:18.972346,398.0,2948.0,2
2023-03-13 00:10:40.316220,731.0,136.0,2
2023-03-13 00:11:01.660094,1607.0,1094.0,2
2023-03-13 00:11:23.003968,2118.0,2532.0,1
2023-03-13 00:11:44.347842,306.0,662.0,2
2023-03-13 00:12:05.691716,495.0,1124.0,2
2023-03-13 00:12:27.035590,915.0,1101.0,2
2023-03-13 00:12:48.379464,1150.0,1900.0,2
2023-03-13 00:13:09.723338,3160.0,1452.0,1
2023-03-13 00:13:31.067212,2052.0,1080.0,2
2023-03-13 00:13:52.411086,1048.0,1525.0,2
2023-03-13 00:14:13.754960,3230.0,3184.0,2
2023-03-13 00:14:35.098834,1302.0,442.0,2
2023-03-13 00:14:56.442708,1059.0,1548.0,1
2023-03-13 00:15:17.786582,1259.0,38.0,2
2023-03-13 00:15:39.130456,1969.0,1475.0,2
2023-03-13 00:16:00.474330,52.0,389.0,2
2023-03-13 00:16:21.818204,1260.0,54.0,2
2023-03-13 00:16:43.162078,112.0,17.0,1
2023-03-13 00:17:04.505952,2948.0,1663.0,2
2023-03-13 00:17:25.849826,2108.0,40.0,2
2023-03-13 00:17:47.193700,2797.0,2345.0,2
2023-03-13 00:18:08.537574,2306.0,376.0,2
2023-03-13 00:18:29.881448,606.0,1793.0,1
2023-03-13 00:18:51.225322,1090.0,800.0,2
2023-03-13 00:19:12.569196,19.0,297.0,2
2023-03-13 00:19:33.913070,2834.0,1604.0,2
2023-03-13 00:19:55.256944,2363.0,2923.0,2
2023-03-13 00:20:16.600818,1819.0,1111.0,1
2023-03-13 00:20:37.944692,2020.0,2544.0,2
2023-03-13 00:20:59.288566,2436.0,2060.0,2
2023-03-13 00:21:20.632440,267.0,1845.0,2
2023-03-13 00:21:41.976314,1048.0,137.0,2
2023-03-13 00:22:03.320188,2017.0,1056.0,1
2023-03-13 00:22:24.664062,1799.0,1147.0,2
2023-03-13 00:22:46.007936,47.0,1274.0,2
2023-03-13 00:23:07.351810,1395.0,1874.0,2
2023-03-13 00:23:28.695684,1308.0,2296.0,2
2023-03-13 00:23:50.039558,789.0,1969.0,1
2023-03-13 00:24:11.383432,1942.0,2184.0,2
2023-03-13 00:24:32.727306,1451.0,1346.0,2
2023-03-13 00:24:54.071180,2033.0,2930.0,2
2023-03-13 00:25:15.415054,2187.0,2062.0,2
2023-03-13 00:25:36.758928,2583.0,3699.0,1
2023-03-13 00:25:58.102802,2922.0,2157.0,2
2023-03-13 00:26:19.446676,371.0,1427.0,2
2023-03-13 00:26:40.790550,901.0,1542.0,2
2023-03-13 00:27:02.134424,1969.0,1542.0,2
2023-03-13 00:27:23.478298,1875.0,2471.0,1
2023-03-13 00:27:44.822172,2930.0,2307.0,2
2023-03-13 00:28:06.166046,745.0,2558.0,2
2023-03-13 00:28:27.509920,2365.0,3300.0,2
2023-03-13 00:28:48.853794,1081.0,1489.0,2
2023-03-13 00:29:10.197668,596.0,1569.0,1
2023-03-13 00:29:31.541542,952.0,852.0,2
2023-03-13 00:29:52.885416,1208.0,1847.0,2
2023-03-13 00:30:14.229290,1410.0,1065.0,2
2023-03-13 00:30:35.573164,1211.0,1985.0,2
2023-03-13 00:30:56.917038,19.0,1232.0,1
