ptime,onid,dnid,prio
2023-03-13 00:00:21.343874,1502.0,2494.0,1
2023-03-13 00:00:42.687748,1025.0,1779.0,1
2023-03-13 00:01:04.031622,2755.0,2472.0,1
2023-03-13 00:01:25.375496,873.0,1892.0,1
2023-03-13 00:01:46.719370,1249.0,1553.0,1
2023-03-13 00:02:08.063244,1245.0,1667.0,1
2023-03-13 00:02:29.407118,1071.0,543.0,1
2023-03-13 00:02:50.750992,47.0,1489.0,1
2023-03-13 00:03:12.094866,2121.0,1088.0,1
2023-03-13 00:03:33.438740,1791.0,1605.0,1
2023-03-13 00:03:54.782614,1218.0,1680.0,2
2023-03-13 00:04:16.126488,1758.0,1522.0,2
2023-03-13 00:04:37.470362,1501.0,1829.0,2
2023-03-13 00:04:58.814236,548.0,1357.0,2
2023-03-13 00:05:20.158110,1438.0,1781.0,2
2023-03-13 00:05:41.501984,744.0,1077.0,2
2023-03-13 00:06:02.845858,1750.0,1661.0,2
2023-03-13 00:06:24.189732,1829.0,1081.0,2
2023-03-13 00:06:45.533606,2561.0,2304.0,2
2023-03-13 00:07:06.877480,561.0,1149.0,2
2023-03-13 00:07:28.221354,1648.0,569.0,1
2023-03-13 00:07:49.565228,1552.0,1207.0,1
2023-03-13 00:08:10.909102,361.0,969.0,1
2023-03-13 00:08:32.252976,208.0,2142.0,1
2023-03-13 00:08:53.596850,745.0,130.0,1
2023-03-13 00:09:14.940724,1949.0,2393.0,1
2023-03-13 00:09:36.284598,2109.0,3352.0,1
2023-03-13 00:09:57.628472,2598.0,1925.0,1
2023-03-13 00:10:18.972346,2703.0,1697.0,1
2023-03-13 00:10:40.316220,1722.0,2438.0,2
2023-03-13 00:11:01.660094,2620.0,2714.0,2
2023-03-13 00:11:23.003968,985.0,1889.0,2
2023-03-13 00:11:44.347842,2165.0,2517.0,2
2023-03-13 00:12:05.691716,1693.0,1735.0,2
2023-03-13 00:12:27.035590,2116.0,3917.0,2
2023-03-13 00:12:48.379464,1478.0,1004.0,2
2023-03-13 00:13:09.723338,481.0,1865.0,2
2023-03-13 00:13:31.067212,1579.0,2452.0,2
2023-03-13 00:13:52.411086,3033.0,2343.0,2
2023-03-13 00:14:13.754960,461.0,19.0,1
2023-03-13 00:14:35.098834,2069.0,2295.0,1
2023-03-13 00:14:56.442708,262.0,1923.0,1
2023-03-13 00:15:17.786582,1819.0,121.0,1
2023-03-13 00:15:39.130456,1447.0,1566.0,1
2023-03-13 00:16:00.474330,933.0,285.0,1
2023-03-13 00:16:21.818204,372.0,901.0,1
2023-03-13 00:16:43.162078,1525.0,1840.0,1
2023-03-13 00:17:04.505952,1798.0,1589.0,1
2023-03-13 00:17:25.849826,2096.0,670.0,2
2023-03-13 00:17:47.193700,833.0,3219.0,2
2023-03-13 00:18:08.537574,1781.0,1969.0,2
2023-03-13 00:18:29.881448,2089.0,1839.0,2
2023-03-13 00:18:51.225322,3160.0,2752.0,2
2023-03-13 00:19:12.569196,1199.0,705.0,2
2023-03-13 00:19:33.913070,785.0,164.0,2
2023-03-13 00:19:55.256944,2598.0,1964.0,2
2023-03-13 00:20:16.600818,1285.0,2761.0,2
2023-03-13 00:20:37.944692,1840.0,2170.0,2
2023-03-13 00:20:59.288566,1743.0,1071.0,1
2023-03-13 00:21:20.632440,1101.0,1911.0,1
2023-03-13 00:21:41.976314,2150.0,2465.0,1
2023-03-13 00:22:03.320188,395.0,715.0,1
2023-03-13 00:22:24.664062,2718.0,1548.0,1
2023-03-13 00:22:46.007936,875.0,1081.0,1
2023-03-13 00:23:07.351810,1986.0,586.0,1
2023-03-13 00:23:28.695684,2919.0,1653.0,1
2023-03-13 00:23:50.039558,1960.0,1548.0,1
2023-03-13 00:24:11.383432,1395.0,1874.0,2
2023-03-13 00:24:32.727306,2025.0,1829.0,2
2023-03-13 00:24:54.071180,325.0,692.0,2
2023-03-13 00:25:15.415054,2676.0,2078.0,2
2023-03-13 00:25:36.758928,1064.0,880.0,2
2023-03-13 00:25:58.102802,1703.0,366.0,2
2023-03-13 00:26:19.446676,2072.0,159.0,2
2023-03-13 00:26:40.790550,508.0,1165.0,2
2023-03-13 00:27:02.134424,1409.0,303.0,2
2023-03-13 00:27:23.478298,1700.0,2868.0,2
2023-03-13 00:27:44.822172,1101.0,585.0,1
2023-03-13 00:28:06.166046,1336.0,1765.0,1
2023-03-13 00:28:27.509920,1663.0,1875.0,1
2023-03-13 00:28:48.853794,1059.0,1111.0,1
2023-03-13 00:29:10.197668,2831.0,2671.0,1
2023-03-13 00:29:31.541542,873.0,2704.0,1
2023-03-13 00:29:52.885416,1818.0,2128.0,1
2023-03-13 00:30:14.229290,1138.0,1373.0,1
2023-03-13 00:30:35.573164,1831.0,2133.0,1
2023-03-13 00:30:56.917038,942.0,1450.0,2
2023-03-13 00:31:18.260912,2148.0,1744.0,2
2023-03-13 00:31:39.604786,1424.0,1483.0,2
2023-03-13 00:32:00.948660,2495.0,2095.0,2
2023-03-13 00:32:22.292534,1710.0,1436.0,2
2023-03-13 00:32:43.636408,382.0,53.0,2
2023-03-13 00:33:04.980282,1348.0,2155.0,2
2023-03-13 00:33:26.324156,3160.0,1452.0,2
2023-03-13 00:33:47.668030,394.0,1391.0,2
2023-03-13 00:34:09.011904,1896.0,1993.0,2
2023-03-13 00:34:30.355778,2475.0,1892.0,1
2023-03-13 00:34:51.699652,1081.0,833.0,1
2023-03-13 00:35:13.043526,1142.0,994.0,1
2023-03-13 00:35:34.387400,3001.0,1097.0,1
2023-03-13 00:35:55.731274,1541.0,2532.0,1
2023-03-13 00:36:17.075148,1942.0,2184.0,1
2023-03-13 00:36:38.419022,2769.0,2944.0,1
2023-03-13 00:36:59.762896,2894.0,1698.0,1
2023-03-13 00:37:21.106770,1622.0,958.0,1
2023-03-13 00:37:42.450644,2452.0,1927.0,2
2023-03-13 00:38:03.794518,2014.0,2814.0,2
2023-03-13 00:38:25.138392,2797.0,2345.0,2
2023-03-13 00:38:46.482266,1613.0,2409.0,2
2023-03-13 00:39:07.826140,855.0,2159.0,2
2023-03-13 00:39:29.170014,2777.0,3268.0,2
2023-03-13 00:39:50.513888,2364.0,1868.0,2
2023-03-13 00:40:11.857762,1759.0,509.0,2
2023-03-13 00:40:33.201636,1565.0,1777.0,2
2023-03-13 00:40:54.545510,1362.0,2025.0,2
2023-03-13 00:41:15.889384,2752.0,2082.0,1
2023-03-13 00:41:37.233258,2544.0,2261.0,1
2023-03-13 00:41:58.577132,294.0,725.0,1
2023-03-13 00:42:19.921006,2365.0,2754.0,1
2023-03-13 00:42:41.264880,1596.0,2100.0,1
2023-03-13 00:43:02.608754,808.0,1059.0,1
2023-03-13 00:43:23.952628,3136.0,2085.0,1
2023-03-13 00:43:45.296502,1840.0,1400.0,1
2023-03-13 00:44:06.640376,2452.0,2432.0,1
2023-03-13 00:44:27.984250,561.0,1135.0,2
2023-03-13 00:44:49.328124,1457.0,2266.0,2
2023-03-13 00:45:10.671998,1417.0,2351.0,2
2023-03-13 00:45:32.015872,1373.0,524.0,2
2023-03-13 00:45:53.359746,334.0,1030.0,2
2023-03-13 00:46:14.703620,836.0,1004.0,2
2023-03-13 00:46:36.047494,793.0,3066.0,2
2023-03-13 00:46:57.391368,1226.0,48.0,2
2023-03-13 00:47:18.735242,2420.0,1859.0,2
2023-03-13 00:47:40.079116,1577.0,2064.0,2
2023-03-13 00:48:01.422990,1534.0,1460.0,1
2023-03-13 00:48:22.766864,2588.0,1991.0,1
2023-03-13 00:48:44.110738,1288.0,2115.0,1
2023-03-13 00:49:05.454612,707.0,1489.0,1
2023-03-13 00:49:26.798486,3130.0,1700.0,1
2023-03-13 00:49:48.142360,720.0,709.0,1
2023-03-13 00:50:09.486234,1236.0,715.0,1
2023-03-13 00:50:30.830108,1272.0,1208.0,1
2023-03-13 00:50:52.173982,3160.0,2767.0,1
2023-03-13 00:51:13.517856,2500.0,994.0,2
2023-03-13 00:51:34.861730,2618.0,2824.0,2
2023-03-13 00:51:56.205604,2905.0,2336.0,2
2023-03-13 00:52:17.549478,2800.0,3217.0,2
2023-03-13 00:52:38.893352,1208.0,2705.0,2
2023-03-13 00:53:00.237226,1204.0,361.0,2
2023-03-13 00:53:21.581100,1950.0,1081.0,2
2023-03-13 00:53:42.924974,3129.0,2539.0,2
2023-03-13 00:54:04.268848,1431.0,654.0,2
2023-03-13 00:54:25.612722,1551.0,1654.0,2
2023-03-13 00:54:46.956596,1236.0,1239.0,1
2023-03-13 00:55:08.300470,1059.0,1826.0,1
2023-03-13 00:55:29.644344,1081.0,1609.0,1
2023-03-13 00:55:50.988218,33.0,504.0,1
2023-03-13 00:56:12.332092,969.0,2756.0,1
2023-03-13 00:56:33.675966,1792.0,943.0,1
2023-03-13 00:56:55.019840,2364.0,3045.0,1
2023-03-13 00:57:16.363714,2395.0,1880.0,1
2023-03-13 00:57:37.707588,1620.0,2332.0,1
2023-03-13 00:57:59.051462,1351.0,1889.0,2
2023-03-13 00:58:20.395336,1043.0,769.0,2
2023-03-13 00:58:41.739210,2801.0,1124.0,2
2023-03-13 00:59:03.083084,2266.0,3511.0,2
2023-03-13 00:59:24.426958,1132.0,821.0,2
2023-03-13 00:59:45.770832,1525.0,1698.0,2
2023-03-13 01:00:07.114706,1260.0,2097.0,2
2023-03-13 01:00:28.458580,1642.0,2812.0,2
2023-03-13 01:00:49.802454,1642.0,2128.0,2
2023-03-13 01:01:11.146328,2792.0,2511.0,2
2023-03-13 01:01:32.490202,2635.0,3300.0,1
2023-03-13 01:01:53.834076,738.0,1149.0,1
2023-03-13 01:02:15.177950,1829.0,35.0,1
2023-03-13 01:02:36.521824,1957.0,2319.0,1
2023-03-13 01:02:57.865698,579.0,1095.0,1
2023-03-13 01:03:19.209572,2139.0,1517.0,1
2023-03-13 01:03:40.553446,1330.0,785.0,1
2023-03-13 01:04:01.897320,1779.0,2062.0,1
2023-03-13 01:04:23.241194,1942.0,217.0,1
2023-03-13 01:04:44.585068,1344.0,471.0,2
2023-03-13 01:05:05.928942,3218.0,2705.0,2
2023-03-13 01:05:27.272816,948.0,736.0,2
2023-03-13 01:05:48.616690,3535.0,3012.0,2
2023-03-13 01:06:09.960564,1542.0,222.0,2
2023-03-13 01:06:31.304438,2542.0,1668.0,2
2023-03-13 01:06:52.648312,1781.0,1720.0,2
2023-03-13 01:07:13.992186,734.0,404.0,2
2023-03-13 01:07:35.336060,2311.0,869.0,2
2023-03-13 01:07:56.679934,19.0,2085.0,2
2023-03-13 01:08:18.023808,1745.0,1107.0,1
2023-03-13 01:08:39.367682,675.0,2447.0,1
2023-03-13 01:09:00.711556,1101.0,1453.0,1
2023-03-13 01:09:22.055430,2494.0,1929.0,1
2023-03-13 01:09:43.399304,2161.0,2264.0,1
2023-03-13 01:10:04.743178,1542.0,1107.0,1
2023-03-13 01:10:26.087052,921.0,765.0,1
2023-03-13 01:10:47.430926,1628.0,3268.0,1
2023-03-13 01:11:08.774800,2124.0,2788.0,1
2023-03-13 01:11:30.118674,708.0,1540.0,2
2023-03-13 01:11:51.462548,1607.0,2183.0,2
2023-03-13 01:12:12.806422,1117.0,1797.0,2
2023-03-13 01:12:34.150296,2187.0,1301.0,2
2023-03-13 01:12:55.494170,1428.0,2457.0,2
2023-03-13 01:13:16.838044,1299.0,1864.0,2
