ptime,onid,dnid,prio
2023-03-13 00:00:21.343874,1502.0,2494.0,1
2023-03-13 00:00:42.687748,1745.0,1565.0,1
2023-03-13 00:01:04.031622,2602.0,3163.0,1
2023-03-13 00:01:25.375496,2426.0,1634.0,1
2023-03-13 00:01:46.719370,420.0,1813.0,1
2023-03-13 00:02:08.063244,973.0,855.0,1
2023-03-13 00:02:29.407118,1284.0,796.0,1
2023-03-13 00:02:50.750992,1759.0,1649.0,1
2023-03-13 00:03:12.094866,2261.0,2868.0,2
2023-03-13 00:03:33.438740,1174.0,3980.0,2
2023-03-13 00:03:54.782614,2082.0,145.0,2
2023-03-13 00:04:16.126488,1082.0,2113.0,2
2023-03-13 00:04:37.470362,2176.0,1373.0,2
2023-03-13 00:04:58.814236,3033.0,2343.0,2
2023-03-13 00:05:20.158110,2769.0,3268.0,2
2023-03-13 00:05:41.501984,1025.0,1043.0,2
2023-03-13 00:06:02.845858,1502.0,1043.0,2
2023-03-13 00:06:24.189732,1486.0,896.0,2
2023-03-13 00:06:45.533606,2274.0,2032.0,1
2023-03-13 00:07:06.877480,1779.0,1179.0,1
2023-03-13 00:07:28.221354,1761.0,1754.0,1
2023-03-13 00:07:49.565228,2372.0,617.0,1
2023-03-13 00:08:10.909102,2076.0,2230.0,1
2023-03-13 00:08:32.252976,1636.0,522.0,1
2023-03-13 00:08:53.596850,1813.0,1661.0,1
2023-03-13 00:09:14.940724,1727.0,1259.0,2
2023-03-13 00:09:36.284598,1642.0,3253.0,2
2023-03-13 00:09:57.628472,1581.0,2106.0,2
2023-03-13 00:10:18.972346,1478.0,624.0,2
2023-03-13 00:10:40.316220,1534.0,2896.0,2
2023-03-13 00:11:01.660094,1407.0,764.0,2
2023-03-13 00:11:23.003968,1486.0,1556.0,2
2023-03-13 00:11:44.347842,262.0,1923.0,2
2023-03-13 00:12:05.691716,1025.0,1889.0,2
2023-03-13 00:12:27.035590,1420.0,418.0,2
2023-03-13 00:12:48.379464,508.0,1165.0,1
2023-03-13 00:13:09.723338,2491.0,2494.0,1
2023-03-13 00:13:31.067212,152.0,53.0,1
2023-03-13 00:13:52.411086,2192.0,2028.0,1
2023-03-13 00:14:13.754960,2736.0,2345.0,1
2023-03-13 00:14:35.098834,1222.0,1706.0,1
2023-03-13 00:14:56.442708,1818.0,2740.0,1
2023-03-13 00:15:17.786582,481.0,1865.0,2
2023-03-13 00:15:39.130456,2550.0,1048.0,2
2023-03-13 00:16:00.474330,1272.0,1208.0,2
2023-03-13 00:16:21.818204,884.0,1747.0,2
2023-03-13 00:16:43.162078,588.0,1007.0,2
2023-03-13 00:17:04.505952,2740.0,1638.0,2
2023-03-13 00:17:25.849826,1489.0,3967.0,2
2023-03-13 00:17:47.193700,955.0,1964.0,2
2023-03-13 00:18:08.537574,2274.0,1281.0,2
2023-03-13 00:18:29.881448,2000.0,1326.0,2
2023-03-13 00:18:51.225322,1827.0,2512.0,1
2023-03-13 00:19:12.569196,2000.0,1249.0,1
2023-03-13 00:19:33.913070,1793.0,1121.0,1
2023-03-13 00:19:55.256944,1334.0,915.0,1
