ptime,onid,dnid,prio
2023-03-13 00:00:21.343874,1502.0,2494.0,1
2023-03-13 00:00:42.687748,1818.0,2432.0,1
2023-03-13 00:01:04.031622,2559.0,2439.0,1
2023-03-13 00:01:25.375496,1531.0,1001.0,1
2023-03-13 00:01:46.719370,2629.0,2140.0,1
2023-03-13 00:02:08.063244,2803.0,836.0,1
2023-03-13 00:02:29.407118,2550.0,1446.0,1
2023-03-13 00:02:50.750992,2517.0,3043.0,1
2023-03-13 00:03:12.094866,2230.0,2568.0,1
2023-03-13 00:03:33.438740,1260.0,1362.0,1
2023-03-13 00:03:54.782614,1717.0,2331.0,1
2023-03-13 00:04:16.126488,871.0,268.0,1
2023-03-13 00:04:37.470362,2800.0,1782.0,1
2023-03-13 00:04:58.814236,1043.0,769.0,1
2023-03-13 00:05:20.158110,1226.0,48.0,1
2023-03-13 00:05:41.501984,85.0,2848.0,1
2023-03-13 00:06:02.845858,2260.0,1736.0,1
2023-03-13 00:06:24.189732,1677.0,1121.0,1
2023-03-13 00:06:45.533606,2135.0,967.0,2
2023-03-13 00:07:06.877480,1877.0,1999.0,2
2023-03-13 00:07:28.221354,1687.0,1700.0,2
2023-03-13 00:07:49.565228,3028.0,2567.0,2
2023-03-13 00:08:10.909102,1447.0,2285.0,2
2023-03-13 00:08:32.252976,1018.0,1242.0,2
2023-03-13 00:08:53.596850,1055.0,1645.0,2
2023-03-13 00:09:14.940724,1650.0,416.0,2
2023-03-13 00:09:36.284598,922.0,1536.0,2
2023-03-13 00:09:57.628472,2113.0,1400.0,2
2023-03-13 00:10:18.972346,911.0,2842.0,2
2023-03-13 00:10:40.316220,2113.0,957.0,2
2023-03-13 00:11:01.660094,3001.0,2613.0,2
2023-03-13 00:11:23.003968,2947.0,1947.0,2
2023-03-13 00:11:44.347842,2618.0,2824.0,2
2023-03-13 00:12:05.691716,901.0,1431.0,2
2023-03-13 00:12:27.035590,2084.0,2485.0,2
2023-03-13 00:12:48.379464,2770.0,2309.0,2
2023-03-13 00:13:09.723338,1018.0,434.0,2
2023-03-13 00:13:31.067212,800.0,1542.0,2
2023-03-13 00:13:52.411086,1695.0,1303.0,1
2023-03-13 00:14:13.754960,1365.0,1765.0,1
2023-03-13 00:14:35.098834,2482.0,1525.0,1
2023-03-13 00:14:56.442708,2961.0,2800.0,1
2023-03-13 00:15:17.786582,2797.0,2800.0,1
2023-03-13 00:15:39.130456,1208.0,662.0,1
2023-03-13 00:16:00.474330,1365.0,2773.0,1
2023-03-13 00:16:21.818204,2032.0,3008.0,1
2023-03-13 00:16:43.162078,1769.0,1899.0,1
2023-03-13 00:17:04.505952,1483.0,1112.0,1
2023-03-13 00:17:25.849826,1722.0,1566.0,1
2023-03-13 00:17:47.193700,875.0,821.0,1
2023-03-13 00:18:08.537574,901.0,1698.0,1
2023-03-13 00:18:29.881448,921.0,765.0,1
2023-03-13 00:18:51.225322,1872.0,1343.0,1
2023-03-13 00:19:12.569196,1215.0,1865.0,1
2023-03-13 00:19:33.913070,996.0,1451.0,1
2023-03-13 00:19:55.256944,1914.0,1373.0,2
2023-03-13 00:20:16.600818,2470.0,3577.0,2
2023-03-13 00:20:37.944692,1365.0,2205.0,2
2023-03-13 00:20:59.288566,1614.0,1899.0,2
2023-03-13 00:21:20.632440,7.0,901.0,2
2023-03-13 00:21:41.976314,1628.0,2049.0,2
2023-03-13 00:22:03.320188,1999.0,627.0,2
2023-03-13 00:22:24.664062,1654.0,1059.0,2
2023-03-13 00:22:46.007936,1380.0,1907.0,2
2023-03-13 00:23:07.351810,1921.0,2764.0,2
2023-03-13 00:23:28.695684,1862.0,1476.0,2
2023-03-13 00:23:50.039558,2416.0,2341.0,2
2023-03-13 00:24:11.383432,725.0,1779.0,2
2023-03-13 00:24:32.727306,2143.0,3987.0,2
2023-03-13 00:24:54.071180,537.0,303.0,2
2023-03-13 00:25:15.415054,2070.0,1622.0,2
2023-03-13 00:25:36.758928,1199.0,330.0,2
2023-03-13 00:25:58.102802,263.0,54.0,2
2023-03-13 00:26:19.446676,1947.0,1476.0,2
2023-03-13 00:26:40.790550,3166.0,1724.0,2
2023-03-13 00:27:02.134424,705.0,1302.0,1
2023-03-13 00:27:23.478298,1779.0,1043.0,1
2023-03-13 00:27:44.822172,633.0,2124.0,1
2023-03-13 00:28:06.166046,614.0,232.0,1
2023-03-13 00:28:27.509920,2152.0,2815.0,1
2023-03-13 00:28:48.853794,884.0,669.0,1
2023-03-13 00:29:10.197668,2861.0,2894.0,1
2023-03-13 00:29:31.541542,645.0,1769.0,1
2023-03-13 00:29:52.885416,2929.0,2656.0,1
2023-03-13 00:30:14.229290,1239.0,2801.0,1
2023-03-13 00:30:35.573164,2777.0,2009.0,1
2023-03-13 00:30:56.917038,29.0,306.0,1
2023-03-13 00:31:18.260912,1642.0,3253.0,1
2023-03-13 00:31:39.604786,1655.0,1218.0,1
2023-03-13 00:32:00.948660,817.0,662.0,1
2023-03-13 00:32:22.292534,949.0,1409.0,1
2023-03-13 00:32:43.636408,1043.0,1608.0,1
2023-03-13 00:33:04.980282,2118.0,2532.0,2
2023-03-13 00:33:26.324156,1059.0,1826.0,2
2023-03-13 00:33:47.668030,1081.0,249.0,2
2023-03-13 00:34:09.011904,1369.0,1819.0,2
2023-03-13 00:34:30.355778,2303.0,1785.0,2
2023-03-13 00:34:51.699652,1826.0,2768.0,2
